time,power_RightAway_kW,power_Midnight_kW,power_TCIN_kW
53989,238473,1246.52,2890.36
53990,238473,1246.52,2890.36
53991,238473,1246.52,2890.36
53992,238473,1246.52,2890.36
53993,238473,1246.52,2890.36
53994,238473,1246.52,2890.36
53995,238473,1246.52,2890.36
53996,238473,1246.52,2890.36
53997,238473,1246.52,2890.36
53998,238473,1246.52,2890.36
53999,238473,1246.52,2890.36
54000,238347,1121.12,2764.96
54001,238347,1121.12,2764.96
54002,238347,1121.12,2764.96
54003,238347,1121.12,2764.96
54004,238347,1121.12,2764.96
54005,238347,1121.12,2764.96
54006,238347,1121.12,2764.96
54007,238347,1121.12,2764.96
54008,238347,1121.12,2764.96
54009,238347,1121.12,2764.96
54010,238347,1121.12,2764.96
54011,238347,1121.12,2764.96
54012,238347,1121.12,2764.96
54013,238347,1121.12,2764.96
54014,238347,1121.12,2764.96
54015,238347,1121.12,2764.96
54016,238347,1121.12,2764.96
54017,238347,1121.12,2764.96
54018,238347,1121.12,2764.96
54019,238347,1121.12,2764.96
54020,238347,1121.12,2764.96
54021,238347,1121.12,2764.96
54022,238347,1121.12,2764.96
54023,238347,1121.12,2764.96
54024,238347,1121.12,2764.96
54025,238347,1121.12,2764.96
54026,238347,1121.12,2764.96
54027,238347,1121.12,2764.96
54028,238347,1121.12,2764.96
54029,238347,1121.12,2764.96
54030,238347,1121.12,2764.96
54031,238347,1121.12,2764.96
54032,224487,1121.12,2764.96
54033,224487,1121.12,2764.96
54034,224487,1121.12,2764.96
54035,224487,1121.12,2764.96
54036,224487,1121.12,2764.96
54037,224487,1121.12,2764.96
54038,224487,1121.12,2764.96
54039,224487,1121.12,2764.96
54040,224487,1121.12,2764.96
54041,224487,1121.12,2764.96
54042,224487,1121.12,2764.96
54043,224487,1121.12,2764.96
54044,224487,1121.12,2764.96
54045,224487,1121.12,2764.96
54046,224487,1121.12,2764.96
54047,224487,1121.12,2764.96
54048,224487,1121.12,2764.96
54049,224487,1121.12,2764.96
54050,224487,1121.12,2764.96
54051,224487,1121.12,2764.96
54052,224487,1121.12,2764.96
54053,224487,1121.12,2764.96
54054,224487,1121.12,2764.96
54055,224487,1121.12,2764.96
54056,224487,1121.12,2764.96
54057,224487,1121.12,2764.96
54058,224487,1121.12,2764.96
54059,224487,1121.12,2764.96
54060,224487,1121.12,2764.96
54061,224487,1121.12,2764.96
54062,224487,1121.12,2764.96
54063,224487,1121.12,2764.96
54064,224487,1121.12,2764.96
54065,224487,1121.12,2764.96
54066,224487,1121.12,2764.96
54067,224487,1121.12,2764.96
54068,224487,1121.12,2764.96
54069,224487,1121.12,2764.96
54070,224487,1121.12,2764.96
54071,224487,1121.12,2764.96
54072,224487,1121.12,2764.96
54073,224487,1121.12,2764.96
54074,224487,1121.12,2764.96
54075,224487,1121.12,2764.96
54076,224487,1121.12,2764.96
54077,224487,1121.12,2764.96
54078,224487,1121.12,2764.96
54079,224487,1121.12,2764.96
54080,224487,1121.12,2764.96
54081,224487,1121.12,2764.96
54082,224487,1121.12,2764.96
54083,224487,1121.12,2764.96
54084,224487,1121.12,2764.96
54085,224487,1121.12,2764.96
54086,224487,1121.12,2764.96
54087,224487,1121.12,2764.96
54088,224487,1121.12,2764.96
54089,224487,1121.12,2764.96
54090,224487,1121.12,2764.96
54091,224487,1121.12,2764.96
54092,224487,1121.12,2764.96
54093,224487,1121.12,2764.96
54094,224487,1121.12,2764.96
54095,224487,1121.12,2764.96
54096,224487,1121.12,2764.96
54097,224487,1121.12,2764.96
54098,224487,1121.12,2764.96
54099,224487,1121.12,2764.96
54100,224487,1121.12,2764.96
54101,224487,1121.12,2764.96
54102,224487,1121.12,2764.96
54103,224487,1121.12,2764.96
54104,224487,1121.12,2764.96
54105,224487,1121.12,2764.96
54106,224487,1121.12,2764.96
54107,224487,1121.12,2764.96
54108,224487,1121.12,2764.96
54109,224487,1121.12,2764.96
54110,224487,1121.12,2764.96
54111,224487,1121.12,2764.96
54112,224487,1121.12,2764.96
54113,224487,1121.12,2764.96
54114,224487,1121.12,2764.96
54115,224487,1121.12,2764.96
54116,224487,1121.12,2764.96
54117,224487,1121.12,2764.96
54118,224487,1121.12,2764.96
54119,224487,1121.12,2764.96
54120,224487,1121.12,2764.96
54121,224487,1121.12,2764.96
54122,224487,1121.12,2764.96
54123,224487,1121.12,2764.96
54124,224487,1121.12,2764.96
54125,224487,1121.12,2764.96
54126,224487,1121.12,2764.96
54127,224487,1121.12,2764.96
54128,224487,1121.12,2764.96
54129,224487,1121.12,2764.96
54130,224487,1121.12,2764.96
54131,224487,1121.12,2764.96
54132,224487,1121.12,2764.96
54133,224487,1121.12,2764.96
54134,224487,1121.12,2764.96
54135,224487,1121.12,2764.96
54136,224487,1121.12,2764.96
54137,224487,1121.12,2764.96
54138,224487,1121.12,2764.96
54139,224487,1121.12,2764.96
54140,224487,1121.12,2764.96
54141,224487,1121.12,2764.96
54142,224487,1121.12,2764.96
54143,224487,1121.12,2764.96
54144,225048,1681.68,3042.16
54145,225048,1681.68,3042.16
54146,225048,1681.68,3042.16
54147,225048,1681.68,3042.16
54148,225048,1681.68,3042.16
54149,225048,1681.68,3042.16
54150,225048,1681.68,3042.16
54151,225048,1681.68,3042.16
54152,225048,1681.68,3042.16
54153,225048,1681.68,3042.16
54154,211188,1681.68,3042.16
54155,211188,1681.68,3042.16
54156,211188,1681.68,3042.16
54157,211188,1681.68,3042.16
54158,211188,1681.68,3042.16
54159,211188,1681.68,3042.16
54160,211188,1681.68,3042.16
54161,211188,1681.68,3042.16
54162,211188,1681.68,3042.16
54163,211188,1681.68,3042.16
54164,211188,1681.68,3042.16
54165,211188,1681.68,3042.16
54166,211188,1681.68,3042.16
54167,211188,1681.68,3042.16
54168,211188,1681.68,3042.16
54169,211188,1681.68,3042.16
54170,211188,1681.68,3042.16
54171,211188,1681.68,3042.16
54172,211188,1681.68,3042.16
54173,211188,1681.68,3042.16
54174,211188,1681.68,3042.16
54175,211188,1681.68,3042.16
54176,211188,1681.68,3042.16
54177,211188,1681.68,3042.16
54178,211188,1681.68,3042.16
54179,211188,1681.68,3042.16
54180,210910,1404.48,3042.16
54181,210910,1404.48,3042.16
54182,210910,1404.48,3042.16
54183,210910,1404.48,3042.16
54184,210910,1404.48,3042.16
54185,210910,1404.48,3042.16
54186,210910,1404.48,3042.16
54187,210910,1404.48,3042.16
54188,210910,1404.48,3042.16
54189,210910,1404.48,3042.16
54190,210910,1404.48,3042.16
54191,210910,1404.48,3042.16
54192,210910,1404.48,3042.16
54193,210910,1404.48,3042.16
54194,210910,1404.48,3042.16
54195,210910,1404.48,3042.16
54196,210910,1404.48,3042.16
54197,210910,1404.48,3042.16
54198,210910,1404.48,3042.16
54199,210910,1404.48,3042.16
54200,210910,1404.48,3042.16
54201,210910,1404.48,3042.16
54202,210910,1404.48,3042.16
54203,210910,1404.48,3042.16
54204,210910,1404.48,3042.16
54205,210910,1404.48,3042.16
54206,210910,1404.48,3042.16
54207,210910,1404.48,3042.16
54208,210910,1404.48,3042.16
54209,210910,1404.48,3042.16
54210,210910,1404.48,3042.16
54211,210910,1404.48,3042.16
54212,210910,1404.48,3042.16
54213,210910,1404.48,3042.16
54214,210910,1404.48,3042.16
54215,210910,1404.48,3042.16
54216,210910,1404.48,3042.16
54217,210910,1404.48,3042.16
54218,210910,1404.48,3042.16
54219,210910,1404.48,3042.16
54220,210910,1404.48,3042.16
54221,210910,1404.48,3042.16
54222,210910,1404.48,3042.16
54223,210910,1404.48,3042.16
54224,210910,1404.48,3042.16
54225,210910,1404.48,3042.16
54226,210910,1404.48,3042.16
54227,210910,1404.48,3042.16
54228,210910,1404.48,3042.16
54229,210910,1404.48,3042.16
54230,210910,1404.48,3042.16
54231,210910,1404.48,3042.16
54232,210910,1404.48,3042.16
54233,210910,1404.48,3042.16
54234,210910,1404.48,3042.16
54235,210910,1404.48,3042.16
54236,210910,1404.48,3042.16
54237,210910,1404.48,3042.16
54238,210910,1404.48,3042.16
54239,210910,1404.48,3042.16
54240,210910,1404.48,3042.16
54241,210910,1404.48,3042.16
54242,210910,1404.48,3042.16
54243,210910,1404.48,3042.16
54244,210910,1404.48,3042.16
54245,210910,1404.48,3042.16
54246,210910,1404.48,3042.16
54247,210910,1404.48,3042.16
54248,210910,1404.48,3042.16
54249,210910,1404.48,3042.16
54250,210910,1404.48,3042.16
54251,210910,1404.48,3042.16
54252,210910,1404.48,3042.16
54253,210910,1404.48,3042.16
54254,210910,1404.48,3042.16
54255,210910,1404.48,3042.16
54256,210910,1404.48,3042.16
54257,210910,1404.48,3042.16
54258,210910,1404.48,3042.16
54259,210910,1404.48,3042.16
54260,210910,1404.48,3042.16
54261,210910,1404.48,3042.16
54262,210910,1404.48,3042.16
54263,210910,1404.48,3042.16
54264,210910,1404.48,3042.16
54265,210910,1404.48,3042.16
54266,210910,1404.48,3042.16
54267,210910,1404.48,3042.16
54268,210910,1404.48,3042.16
54269,210910,1404.48,3042.16
54270,210910,1404.48,3042.16
54271,210910,1404.48,3042.16
54272,210910,1404.48,3042.16
54273,210910,1404.48,3042.16
54274,210910,1404.48,3042.16
54275,210910,1404.48,3042.16
54276,210910,1404.48,3042.16
54277,210910,1404.48,3042.16
54278,210910,1404.48,3042.16
54279,210910,1404.48,3042.16
54280,210910,1404.48,3042.16
54281,210910,1404.48,3042.16
54282,210910,1404.48,3042.16
54283,210910,1404.48,3042.16
54284,210910,1404.48,3042.16
54285,210910,1404.48,3042.16
54286,210910,1404.48,3042.16
54287,210910,1404.48,3042.16
54288,210910,1404.48,3042.16
54289,210910,1404.48,3042.16
54290,210910,1404.48,3042.16
54291,210910,1404.48,3042.16
54292,210910,1404.48,3042.16
54293,210910,1404.48,3042.16
54294,210910,1404.48,3042.16
54295,210910,1404.48,3042.16
54296,210910,1404.48,3042.16
54297,210910,1404.48,3042.16
54298,210910,1404.48,3042.16
54299,210910,1404.48,3042.16
54300,210910,1404.48,3042.16
54301,210910,1404.48,3042.16
54302,210910,1404.48,3042.16
54303,210910,1404.48,3042.16
54304,210910,1404.48,3042.16
54305,210910,1404.48,3042.16
54306,210910,1404.48,3042.16
54307,210910,1404.48,3042.16
54308,210910,1404.48,3042.16
54309,210910,1404.48,3042.16
54310,210910,1404.48,3042.16
54311,210910,1404.48,3042.16
54312,210910,1404.48,3042.16
54313,210910,1404.48,3042.16
54314,210910,1404.48,3042.16
54315,210910,1404.48,3042.16
54316,210910,1404.48,3042.16
54317,210910,1404.48,3042.16
54318,210910,1404.48,3042.16
54319,210910,1404.48,3042.16
54320,210910,1404.48,3042.16
54321,210910,1404.48,3042.16
54322,210910,1404.48,3042.16
54323,210910,1404.48,3042.16
54324,210910,1404.48,3042.16
54325,210910,1404.48,3042.16
54326,210910,1404.48,3042.16
54327,210910,1404.48,3042.16
54328,210910,1404.48,3042.16
54329,210910,1404.48,3042.16
54330,210910,1404.48,3042.16
54331,210910,1404.48,3042.16
54332,210910,1404.48,3042.16
54333,210910,1404.48,3042.16
54334,210910,1404.48,3042.16
54335,210910,1404.48,3042.16
54336,210910,1404.48,3042.16
54337,210910,1404.48,3042.16
54338,210910,1404.48,3042.16
54339,210910,1404.48,3042.16
54340,210910,1404.48,3042.16
54341,210910,1404.48,3042.16
54342,210910,1404.48,3042.16
54343,210910,1404.48,3042.16
54344,210910,1404.48,3042.16
54345,210910,1404.48,3042.16
54346,210910,1404.48,3042.16
54347,210910,1404.48,3042.16
54348,210910,1404.48,3042.16
54349,210910,1404.48,3042.16
54350,210910,1404.48,3042.16
54351,210910,1404.48,3042.16
54352,210910,1404.48,3042.16
54353,210910,1404.48,3042.16
54354,210910,1404.48,3042.16
54355,210910,1404.48,3042.16
54356,210910,1404.48,3042.16
54357,210910,1404.48,3042.16
54358,210910,1404.48,3042.16
54359,210910,1404.48,3042.16
54360,210910,1404.48,3042.16
54361,210910,1404.48,3042.16
54362,210910,1404.48,3042.16
54363,210910,1404.48,3042.16
54364,210910,1404.48,3042.16
54365,210910,1404.48,3042.16
54366,210910,1404.48,3042.16
54367,210910,1404.48,3042.16
54368,210910,1404.48,3042.16
54369,210910,1404.48,3042.16
54370,210910,1404.48,3042.16
54371,210910,1404.48,3042.16
54372,210910,1404.48,3042.16
54373,210910,1404.48,3042.16
54374,210910,1404.48,3042.16
54375,210910,1404.48,3042.16
54376,210910,1404.48,3042.16
54377,210910,1404.48,3042.16
54378,210910,1404.48,3042.16
54379,210910,1404.48,3042.16
54380,210910,1404.48,3042.16
54381,210910,1404.48,3042.16
54382,210910,1404.48,3042.16
54383,210910,1404.48,3042.16
54384,210910,1404.48,3042.16
54385,210910,1404.48,3042.16
54386,210910,1404.48,3042.16
54387,210910,1404.48,3042.16
54388,210910,1404.48,3042.16
54389,210910,1404.48,3042.16
54390,210910,1404.48,3042.16
54391,210910,1404.48,3042.16
54392,210910,1404.48,3042.16
54393,210910,1404.48,3042.16
54394,210910,1404.48,3042.16
54395,210910,1404.48,3042.16
54396,210910,1404.48,3042.16
54397,210910,1404.48,3042.16
54398,210910,1404.48,3042.16
54399,210910,1404.48,3042.16
54400,210910,1404.48,3042.16
54401,210910,1404.48,3042.16
54402,210910,1404.48,3042.16
54403,210910,1404.48,3042.16
54404,210910,1404.48,3042.16
54405,210910,1404.48,3042.16
54406,210910,1404.48,3042.16
54407,210910,1404.48,3042.16
54408,210910,1404.48,3042.16
54409,210910,1404.48,3042.16
54410,210910,1404.48,3042.16
54411,210910,1404.48,3042.16
54412,210910,1404.48,3042.16
54413,210910,1404.48,3042.16
54414,210910,1404.48,3042.16
54415,210910,1404.48,3042.16
54416,210910,1404.48,3042.16
54417,210910,1404.48,3042.16
54418,210910,1404.48,3042.16
54419,210910,1404.48,3042.16
54420,210910,1404.48,3042.16
54421,210910,1404.48,3042.16
54422,210910,1404.48,3042.16
54423,210910,1404.48,3042.16
54424,210910,1404.48,3042.16
54425,210910,1404.48,3042.16
54426,210910,1404.48,3042.16
54427,210910,1404.48,3042.16
54428,210910,1404.48,3042.16
54429,210910,1404.48,3042.16
54430,210910,1404.48,3042.16
54431,210910,1404.48,3042.16
54432,210910,1404.48,3042.16
54433,210910,1404.48,3042.16
54434,210910,1404.48,3042.16
54435,210910,1404.48,3042.16
54436,210910,1404.48,3042.16
54437,210910,1404.48,3042.16
54438,210910,1404.48,3042.16
54439,210910,1404.48,3042.16
54440,210910,1404.48,3042.16
54441,210910,1404.48,3042.16
54442,210910,1404.48,3042.16
54443,210910,1404.48,3042.16
54444,210910,1404.48,3042.16
54445,210910,1404.48,3042.16
54446,210910,1404.48,3042.16
54447,210910,1404.48,3042.16
54448,210910,1404.48,3042.16
54449,210910,1404.48,3042.16
54450,210910,1404.48,3042.16
54451,210910,1404.48,3042.16
54452,210910,1404.48,3042.16
54453,210910,1404.48,3042.16
54454,210910,1404.48,3042.16
54455,210910,1404.48,3042.16
54456,210910,1404.48,3042.16
54457,210910,1404.48,3042.16
54458,210910,1404.48,3042.16
54459,210910,1404.48,3042.16
54460,210910,1404.48,3042.16
54461,210910,1404.48,3042.16
54462,210910,1404.48,3042.16
54463,210910,1404.48,3042.16
54464,210910,1404.48,3042.16
54465,210910,1404.48,3042.16
54466,210910,1404.48,3042.16
54467,210910,1404.48,3042.16
54468,210910,1404.48,3042.16
54469,210910,1404.48,3042.16
54470,210910,1404.48,3042.16
54471,210910,1404.48,3042.16
54472,210910,1404.48,3042.16
54473,210910,1404.48,3042.16
54474,210910,1404.48,3042.16
54475,210910,1404.48,3042.16
54476,210910,1404.48,3042.16
54477,210910,1404.48,3042.16
54478,210910,1404.48,3042.16
54479,210910,1404.48,3042.16
54480,210910,1404.48,3042.16
54481,210910,1404.48,3042.16
54482,210910,1404.48,3042.16
54483,210910,1404.48,3042.16
54484,210910,1404.48,3042.16
54485,210910,1404.48,3042.16
54486,210910,1404.48,3042.16
54487,210910,1404.48,3042.16
54488,210910,1404.48,3042.16
54489,210910,1404.48,3042.16
54490,210910,1404.48,3042.16
54491,210910,1404.48,3042.16
54492,210910,1404.48,3042.16
54493,210910,1404.48,3042.16
54494,210910,1404.48,3042.16
54495,210910,1404.48,3042.16
54496,210910,1404.48,3042.16
54497,210910,1404.48,3042.16
54498,210910,1404.48,3042.16
54499,210910,1404.48,3042.16
54500,210910,1404.48,3042.16
54501,210910,1404.48,3042.16
54502,210910,1404.48,3042.16
54503,210910,1404.48,3042.16
54504,210910,1404.48,3042.16
54505,210910,1404.48,3042.16
54506,210910,1404.48,3042.16
54507,210910,1404.48,3042.16
54508,210910,1404.48,3042.16
54509,210910,1404.48,3042.16
54510,210910,1404.48,3042.16
54511,210910,1404.48,3042.16
54512,210910,1404.48,3042.16
54513,210910,1404.48,3042.16
54514,210910,1404.48,3042.16
54515,210910,1404.48,3042.16
54516,210910,1404.48,3042.16
54517,210910,1404.48,3042.16
54518,210910,1404.48,3042.16
54519,210910,1404.48,3042.16
54520,210910,1404.48,3042.16
54521,210910,1404.48,3042.16
54522,210910,1404.48,3042.16
54523,210910,1404.48,3042.16
54524,210910,1404.48,3042.16
54525,210910,1404.48,3042.16
54526,210910,1404.48,3042.16
54527,210910,1404.48,3042.16
54528,210910,1404.48,3042.16
54529,210910,1404.48,3042.16
54530,210910,1404.48,3042.16
54531,210910,1404.48,3042.16
54532,210910,1404.48,3042.16
54533,210910,1404.48,3042.16
54534,210910,1404.48,3042.16
54535,210910,1404.48,3042.16
54536,210910,1404.48,3042.16
54537,210910,1404.48,3042.16
54538,210910,1404.48,3042.16
54539,210910,1404.48,3042.16
54540,211194,1687.84,1246.52
54541,211194,1687.84,1246.52
54542,211194,1687.84,1246.52
54543,211194,1687.84,1246.52
54544,211194,1687.84,1246.52
54545,211194,1687.84,1246.52
54546,211194,1687.84,1246.52
54547,211194,1687.84,1246.52
54548,211194,1687.84,1246.52
54549,211194,1687.84,1246.52
54550,211194,1687.84,1246.52
54551,211194,1687.84,1246.52
54552,211194,1687.84,1246.52
54553,211194,1687.84,1246.52
54554,211194,1687.84,1246.52
54555,211194,1687.84,1246.52
54556,211194,1687.84,1246.52
54557,211194,1687.84,1246.52
54558,211194,1687.84,1246.52
54559,211194,1687.84,1246.52
54560,211194,1687.84,1246.52
54561,211194,1687.84,1246.52
54562,211194,1687.84,1246.52
54563,211194,1687.84,1246.52
54564,211194,1687.84,1246.52
54565,211194,1687.84,1246.52
54566,211194,1687.84,1246.52
54567,211194,1687.84,1246.52
54568,211194,1687.84,1246.52
54569,211194,1687.84,1246.52
54570,211194,1687.84,1246.52
54571,211194,1687.84,1246.52
54572,211194,1687.84,1246.52
54573,211194,1687.84,1246.52
54574,211194,1687.84,1246.52
54575,211194,1687.84,1246.52
54576,211194,1687.84,1246.52
54577,211194,1687.84,1246.52
54578,211194,1687.84,1246.52
54579,211194,1687.84,1246.52
54580,211194,1687.84,1246.52
54581,211194,1687.84,1246.52
54582,211194,1687.84,1246.52
54583,211194,1687.84,1246.52
54584,211194,1687.84,1246.52
54585,211194,1687.84,1246.52
54586,211194,1687.84,1246.52
54587,211194,1687.84,1246.52
54588,211194,1687.84,1246.52
54589,211194,1687.84,1246.52
54590,211194,1687.84,1246.52
54591,211194,1687.84,1246.52
54592,211194,1687.84,1246.52
54593,211194,1687.84,1246.52
54594,211194,1687.84,1246.52
54595,211194,1687.84,1246.52
54596,211194,1687.84,1246.52
54597,211194,1687.84,1246.52
54598,211194,1687.84,1246.52
54599,211194,1687.84,1246.52
54600,211194,1687.84,1246.52
54601,211194,1687.84,1246.52
54602,211194,1687.84,1246.52
54603,211194,1687.84,1246.52
54604,211194,1687.84,1246.52
54605,211194,1687.84,1246.52
54606,211194,1687.84,1246.52
54607,211194,1687.84,1246.52
54608,211194,1687.84,1246.52
54609,211194,1687.84,1246.52
54610,211194,1687.84,1246.52
54611,211194,1687.84,1246.52
54612,211194,1687.84,1246.52
54613,211194,1687.84,1246.52
54614,211194,1687.84,1246.52
54615,211194,1687.84,1246.52
54616,211194,1687.84,1246.52
54617,211194,1687.84,1246.52
54618,211194,1687.84,1246.52
54619,211194,1687.84,1246.52
54620,211194,1687.84,1246.52
54621,211194,1687.84,1246.52
54622,211194,1687.84,1246.52
54623,211194,1687.84,1246.52
54624,211194,1687.84,1246.52
54625,211194,1687.84,1246.52
54626,211194,1687.84,1246.52
54627,211194,1687.84,1246.52
54628,211194,1687.84,1246.52
54629,211194,1687.84,1246.52
54630,211194,1687.84,1246.52
54631,211194,1687.84,1246.52
54632,211194,1687.84,1246.52
54633,211194,1687.84,1246.52
54634,211194,1687.84,1246.52
54635,211194,1687.84,1246.52
54636,211194,1687.84,1246.52
54637,211194,1687.84,1246.52
54638,211194,1687.84,1246.52
54639,211194,1687.84,1246.52
54640,211194,1687.84,1246.52
54641,211194,1687.84,1246.52
54642,211194,1687.84,1246.52
54643,211194,1687.84,1246.52
54644,211194,1687.84,1246.52
54645,211194,1687.84,1246.52
54646,211194,1687.84,1246.52
54647,211194,1687.84,1246.52
54648,211194,1687.84,1246.52
54649,211194,1687.84,1246.52
54650,211194,1687.84,1246.52
54651,211194,1687.84,1246.52
54652,211194,1687.84,1246.52
54653,211194,1687.84,1246.52
54654,211194,1687.84,1246.52
54655,211194,1687.84,1246.52
54656,211194,1687.84,1246.52
54657,211194,1687.84,1246.52
54658,211194,1687.84,1246.52
54659,211194,1687.84,1246.52
54660,211194,1687.84,1246.52
54661,211194,1687.84,1246.52
54662,211194,1687.84,1246.52
54663,211194,1687.84,1246.52
54664,211194,1687.84,1246.52
54665,211194,1687.84,1246.52
54666,211194,1687.84,1246.52
54667,211194,1687.84,1246.52
54668,211194,1687.84,1246.52
54669,211194,1687.84,1246.52
54670,211194,1687.84,1246.52
54671,211194,1687.84,1246.52
54672,211194,1687.84,1246.52
54673,211194,1687.84,1246.52
54674,211194,1687.84,1246.52
54675,211194,1687.84,1246.52
54676,211194,1687.84,1246.52
54677,211194,1687.84,1246.52
54678,211194,1687.84,1246.52
54679,211194,1687.84,1246.52
54680,211194,1687.84,1246.52
54681,211194,1687.84,1246.52
54682,211194,1687.84,1246.52
54683,211194,1687.84,1246.52
54684,211194,1687.84,1246.52
54685,211194,1687.84,1246.52
54686,211194,1687.84,1246.52
54687,211194,1687.84,1246.52
54688,211194,1687.84,1246.52
54689,211194,1687.84,1246.52
54690,211194,1687.84,1246.52
54691,211194,1687.84,1246.52
54692,211194,1687.84,1246.52
54693,211194,1687.84,1246.52
54694,211194,1687.84,1246.52
54695,211194,1687.84,1246.52
54696,211194,1687.84,1246.52
54697,211194,1687.84,1246.52
54698,211194,1687.84,1246.52
54699,211194,1687.84,1246.52
54700,211194,1687.84,1246.52
54701,211194,1687.84,1246.52
54702,211194,1687.84,1246.52
54703,211194,1687.84,1246.52
54704,211194,1687.84,1246.52
54705,211194,1687.84,1246.52
54706,211194,1687.84,1246.52
54707,211194,1687.84,1246.52
54708,211194,1687.84,1246.52
54709,211194,1687.84,1246.52
54710,211194,1687.84,1246.52
54711,211194,1687.84,1246.52
54712,211194,1687.84,1246.52
54713,211194,1687.84,1246.52
54714,211194,1687.84,1246.52
54715,211194,1687.84,1246.52
54716,211194,1687.84,1246.52
54717,211194,1687.84,1246.52
54718,211194,1687.84,1246.52
54719,211194,1687.84,1246.52
54720,211194,1687.84,1246.52
54721,211194,1687.84,1246.52
54722,211194,1687.84,1246.52
54723,211194,1687.84,1246.52
54724,211194,1687.84,1246.52
54725,211194,1687.84,1246.52
54726,211194,1687.84,1246.52
54727,211194,1687.84,1246.52
54728,211194,1687.84,1246.52
54729,211194,1687.84,1246.52
54730,211194,1687.84,1246.52
54731,211194,1687.84,1246.52
54732,211194,1687.84,1246.52
54733,211194,1687.84,1246.52
54734,211194,1687.84,1246.52
54735,211194,1687.84,1246.52
54736,211194,1687.84,1246.52
54737,211194,1687.84,1246.52
54738,211194,1687.84,1246.52
54739,211194,1687.84,1246.52
54740,211194,1687.84,1246.52
54741,211194,1687.84,1246.52
54742,211194,1687.84,1246.52
54743,211194,1687.84,1246.52
54744,211194,1687.84,1246.52
54745,211194,1687.84,1246.52
54746,211194,1687.84,1246.52
54747,211194,1687.84,1246.52
54748,211194,1687.84,1246.52
54749,211194,1687.84,1246.52
54750,211194,1687.84,1246.52
54751,211194,1687.84,1246.52
54752,211194,1687.84,1246.52
54753,211194,1687.84,1246.52
54754,211194,1687.84,1246.52
54755,211194,1687.84,1246.52
54756,210917,1410.64,1246.52
54757,210917,1410.64,1246.52
54758,210917,1410.64,1246.52
54759,210917,1410.64,1246.52
54760,210917,1410.64,1246.52
54761,210917,1410.64,1246.52
54762,210917,1410.64,1246.52
54763,210917,1410.64,1246.52
54764,210917,1410.64,1246.52
54765,210917,1410.64,1246.52
54766,210917,1410.64,1246.52
54767,204647,1410.64,1246.52
54768,204647,1410.64,1246.52
54769,204647,1410.64,1246.52
54770,204647,1410.64,1246.52
54771,204647,1410.64,1246.52
54772,204647,1410.64,1246.52
54773,204647,1410.64,1246.52
54774,204647,1410.64,1246.52
54775,204647,1410.64,1246.52
54776,204647,1410.64,1246.52
54777,204647,1410.64,1246.52
54778,204647,1410.64,1246.52
54779,204647,1410.64,1246.52
54780,204647,1410.64,1246.52
54781,204647,1410.64,1246.52
54782,204647,1410.64,1246.52
54783,204647,1410.64,1246.52
54784,204647,1410.64,1246.52
54785,204647,1410.64,1246.52
54786,204647,1410.64,1246.52
54787,204647,1410.64,1246.52
54788,204647,1410.64,1246.52
54789,204647,1410.64,1246.52
54790,204647,1410.64,1246.52
54791,204647,1410.64,1246.52
54792,204647,1410.64,1246.52
54793,204647,1410.64,1246.52
54794,204647,1410.64,1246.52
54795,204647,1410.64,1246.52
54796,204647,1410.64,1246.52
54797,204647,1410.64,1246.52
54798,204647,1410.64,1246.52
54799,204647,1410.64,1246.52
54800,204647,1410.64,1246.52
54801,204647,1410.64,1246.52
54802,204647,1410.64,1246.52
54803,204647,1410.64,1246.52
54804,204647,1410.64,1246.52
54805,204647,1410.64,1246.52
54806,204647,1410.64,1246.52
54807,204647,1410.64,1246.52
54808,204647,1410.64,1246.52
54809,204647,1410.64,1246.52
54810,204647,1410.64,1246.52
54811,204647,1410.64,1246.52
54812,204647,1410.64,1246.52
54813,204647,1410.64,1246.52
54814,204647,1410.64,1246.52
54815,204647,1410.64,1246.52
54816,204647,1410.64,1246.52
54817,204647,1410.64,1246.52
54818,204647,1410.64,1246.52
54819,204647,1410.64,1246.52
54820,204647,1410.64,1246.52
54821,204647,1410.64,1246.52
54822,204647,1410.64,1246.52
54823,204647,1410.64,1246.52
54824,204647,1410.64,1246.52
54825,204647,1410.64,1246.52
54826,204647,1410.64,1246.52
54827,204647,1410.64,1246.52
54828,204647,1410.64,1246.52
54829,204647,1410.64,1246.52
54830,204647,1410.64,1246.52
54831,204647,1410.64,1246.52
54832,204647,1410.64,1246.52
54833,204647,1410.64,1246.52
54834,204647,1410.64,1246.52
54835,204647,1410.64,1246.52
54836,204647,1410.64,1246.52
54837,204647,1410.64,1246.52
54838,204647,1410.64,1246.52
54839,204647,1410.64,1246.52
54840,204647,1410.64,1246.52
54841,204647,1410.64,1246.52
54842,204647,1410.64,1246.52
54843,204647,1410.64,1246.52
54844,204647,1410.64,1246.52
54845,204647,1410.64,1246.52
54846,204647,1410.64,1246.52
54847,204647,1410.64,1246.52
54848,204647,1410.64,1246.52
54849,204647,1410.64,1246.52
54850,204647,1410.64,1246.52
54851,204647,1410.64,1246.52
54852,204647,1410.64,1246.52
54853,204647,1410.64,1246.52
54854,204647,1410.64,1246.52
54855,204647,1410.64,1246.52
54856,204647,1410.64,1246.52
54857,204647,1410.64,1246.52
54858,204647,1410.64,1246.52
54859,204647,1410.64,1246.52
54860,204647,1410.64,1246.52
54861,204647,1410.64,1246.52
