ts,V_ideal,V_age,ne_ideal,ne_age,Soc_ideal,Soc_age,Lka_H2,nch,P_togrid,P_service,f
2019-04-29 02:37:56.447258,1.692530813042632,1.6925347797092987,0.8756652631859758,0.8756632109550543,21.2,21.2,6.998766197040638e-05,65.14471307516094,-105.84492931714084,-101.07826265047419,59.854
2019-04-29 02:37:57.447258,1.6925271168331328,1.6925311223886883,0.875667175499363,0.8756651031395268,21.2,21.2,7.067520900530469e-05,65.14461232041323,-105.84128927515546,-101.07462260848882,59.854
2019-04-29 02:37:58.447258,1.6925234258519648,1.6925274702964093,0.8756690851160956,0.8756669926271826,21.2,21.2,7.136278302638451e-05,65.14451148831554,-105.83765482581246,-101.15765482581259,59.856
2019-04-29 02:37:59.447258,1.692519740089298,1.6925238234226312,0.8756709920412239,0.8756688794230726,21.2,21.2,7.205038403161859e-05,65.14441057903898,-105.83402595831537,-101.24069262498196,59.858
2019-04-29 02:38:00.447258,1.6925160595353004,1.6925201817575226,0.8756728962797994,0.8756707635322485,21.2,21.2,7.273801201898133e-05,65.1443095927548,-105.83040266186757,-101.4104026618677,59.862
2019-04-29 02:38:01.447258,1.692512384190416,1.692516545301527,0.8756747978315575,0.8756726449544462,21.2,21.2,7.342566698644876e-05,65.14420852945781,-105.82678493653383,-101.58011826986721,59.866
2019-04-29 02:38:02.447258,1.6925087140345332,1.6925129140345332,0.8756766967068684,0.8756745237000361,21.2,21.2,7.411334893199853e-05,65.14410738949552,-105.82317276065571,-101.79317276065586,59.871
2019-04-29 02:38:03.447258,1.69250504907837,1.6925092879672587,0.875678592900152,0.8756763997634385,21.2,21.2,7.480105785360993e-05,65.1440061726865,-105.81956614515927,-101.78956614515943,59.871
2019-04-29 02:38:04.447258,1.69250138931209,1.6925056670898677,0.8756804864164628,0.8756782731497079,21.2,21.2,7.548879374926385e-05,65.1439048792019,-105.8159650792475,-101.82929841258088,59.872
2019-04-29 02:38:05.447258,1.6924977347258543,1.6925020513925209,0.8756823772608561,0.8756801438639008,21.2,21.2,7.617655661694281e-05,65.14380350921287,-105.81236955212324,-102.21570288545664,59.881
2019-04-29 02:38:06.447258,1.6924940853098227,1.6924984408653783,0.8756842654383888,0.8756820119110738,21.2,21.2,7.686434645463099e-05,65.14370206289061,-105.80877955298907,-102.60211288632247,59.89
2019-04-29 02:38:07.447258,1.6924904410644315,1.692494835508876,0.8756861509488006,0.875683877290967,21.2,21.2,7.755216326031413e-05,65.14360054022997,-105.80519508190916,-102.5118617485758,59.888
2019-04-29 02:38:08.447258,1.692486801969559,1.6924912353028922,0.8756880338024678,0.8756857400139573,21.2,21.2,7.824000703197962e-05,65.14349894157843,-105.80161611722428,-102.81161611722449,59.895
2019-04-29 02:38:09.447258,1.6924831680461978,1.6924876402684201,0.8756899139884946,0.8756876000691489,21.2,21.2,7.892787776761646e-05,65.1433972665782,-105.79804268072182,-103.19804268072204,59.904
2019-04-29 02:38:10.447258,1.6924795392639436,1.6924840503750547,0.8756917915225778,0.8756894574722394,21.2,21.2,7.961577546521524e-05,65.14329551575312,-105.79447473988056,-103.15114140654723,59.903
2019-04-29 02:38:11.447258,1.6924759156232283,1.6924804656232284,0.8756936664044598,0.875691312222971,21.2,21.2,8.03037001227682e-05,65.14319368909798,-105.79091229476425,-103.1042456280977,59.902
2019-04-29 02:38:12.447258,1.6924722971244832,1.692476886013372,0.8756955386338832,0.8756931643210872,21.2,21.2,8.099165173826916e-05,65.14309178660771,-105.78735534543665,-103.14402201210332,59.903
2019-04-29 02:38:13.447258,1.6924686837578586,1.6924733115356365,0.8756974082159102,0.8756950137716504,21.2,21.3,8.167963030971354e-05,65.1429898084534,-105.78380388109964,-103.18380388109985,59.904
2019-04-29 02:38:14.447258,1.6924650755135024,1.692469742180169,0.8756992751556048,0.8756968605797245,21.3,21.3,8.236763583509839e-05,65.14288775480621,-105.78025789095486,-103.05025789095505,59.901
2019-04-29 02:38:15.447258,1.692461472391843,1.6924661779473986,0.875701139452711,0.8756987047450545,21.3,21.3,8.305566831242235e-05,65.14278562566103,-105.77671737506583,-103.09005070839927,59.902
2019-04-29 02:38:16.447258,1.6924578743727443,1.6924626188171887,0.875703001117614,0.8757005462780255,21.3,21.3,8.374372773968567e-05,65.14268342136528,-105.7731823117721,-102.9131823117723,59.898
2019-04-29 02:38:17.447258,1.6924542814669135,1.6924590648002469,0.87570486014474,0.8757023851730642,21.3,21.3,8.443181411489017e-05,65.14258114173755,-105.76965271199882,-103.03965271199901,59.901
2019-04-29 02:38:18.447258,1.6924506936644934,1.6924555158867156,0.8757067165391557,0.8757042214352377,21.3,21.3,8.51199274360393e-05,65.142478786949,-105.76612856494728,-103.1661285649475,59.904
2019-04-29 02:38:19.447258,1.692447110955626,1.6924519720667373,0.8757085703059282,0.8757060550696133,21.3,21.3,8.580806770113809e-05,65.14237635717073,-105.76260985981864,-102.85927652648529,59.897
2019-04-29 02:38:20.447258,1.6924435333304508,1.6924484333304508,0.8757104214501262,0.8757078860812603,21.3,21.3,8.649623490819315e-05,65.14227385257391,-105.75909658581382,-102.89909658581402,59.898
2019-04-29 02:38:21.447258,1.6924399607893892,1.6924448996782782,0.8757122699714984,0.8757097144699274,21.3,21.3,8.71844290552127e-05,65.14217127315338,-105.75558874299583,-103.06892207632927,59.902
2019-04-29 02:38:22.447258,1.6924363933225781,1.6924413711003559,0.875714115875115,0.8757115402406853,21.3,21.3,8.787265014020655e-05,65.14206861908032,-105.75208632056524,-102.84875298723189,59.897
2019-04-29 02:38:23.447258,1.692432830930437,1.6924378475971038,0.8757159591607256,0.875713363393284,21.3,21.3,8.856089816118608e-05,65.14196589034954,-105.74858931858502,-102.93192265191846,59.899
2019-04-29 02:38:24.447258,1.6924292735928168,1.6924343291483723,0.8757177998387231,0.8757151839381166,21.3,21.3,8.924917311616427e-05,65.14186308730851,-105.74509771539343,-103.05843104872687,59.902
2019-04-29 02:38:25.447258,1.692425721320418,1.6924308157648624,0.8757196379035377,0.8757170018696137,21.3,21.3,8.993747500315567e-05,65.14176020977578,-105.74161152191516,-102.92494485524858,59.899
