Time,Bus1.V,Bus1.A,Bus1.F,Line1.P,Line1.Q,Line2.P,Line2.Q,Bus2.V,Bus2.A,Bus2.F
10,543.47,-127.19,59.991,727.72,41.853,743.94,20.738,548.15,179.49,59.99
10.033,543.51,-127.29,59.991,727.16,41.793,744.07,21.061,548.16,179.37,59.991
10.067,543.49,-127.4,59.991,726.63,41.713,743.94,21.148,548.18,179.25,59.991
10.1,543.52,-127.49,59.992,726.33,41.768,743.7,21.331,548.19,179.15,59.991
10.133,543.5,-127.59,59.993,726.28,41.832,743.41,21.65,548.16,179.04,59.992
10.167,543.51,-127.67,59.993,726.27,41.947,743.08,22.118,548.18,178.93,59.991
10.2,543.52,-127.76,59.993,726.35,42.134,742.63,22.268,548.2,178.83,59.991
10.233,543.49,-127.84,59.993,726.69,42.325,742.17,22.297,548.17,178.73,59.992
10.267,543.45,-127.92,59.993,727.11,42.422,741.76,22.068,548.15,178.63,59.992
10.3,543.42,-128,59.994,727.52,42.435,741.88,22.018,548.17,178.53,59.992
10.333,543.37,-128.07,59.994,727.88,42.406,742.66,22.751,548.15,178.43,59.992
10.367,543.37,-128.14,59.994,728.3,42.388,743.78,23.622,548.13,178.33,59.992
10.4,543.37,-128.21,59.993,728.94,42.673,744.69,24.186,548.16,178.23,59.992
10.433,543.33,-128.28,59.994,729.8,43.011,744.87,24.017,548.18,178.14,59.992
10.467,543.25,-128.36,59.993,730.41,43.112,744.98,23.754,548.17,178.04,59.992
10.5,543.22,-128.44,59.993,730.69,43.161,745.67,23.89,548.15,177.94,59.992
10.533,543.2,-128.52,59.993,730.87,43.202,746.39,24.333,548.14,177.84,59.992
10.567,543.18,-128.61,59.992,731.07,43.181,746.87,24.665,548.18,177.74,59.992
10.6,543.17,-128.7,59.992,731.14,43.142,747,24.592,548.17,177.65,59.992
10.633,543.13,-128.8,59.991,731.3,43.262,746.76,24.072,548.21,177.55,59.992
10.667,543.1,-128.91,59.991,731.58,43.552,746.37,23.433,548.2,177.45,59.992
10.7,543.08,-129.02,59.99,731.65,43.674,746.21,22.89,548.2,177.35,59.992
10.733,543.06,-129.14,59.99,731.38,43.768,746.46,22.786,548.24,177.25,59.991
10.767,543.06,-129.26,59.99,730.78,43.691,746.83,22.768,548.2,177.15,59.992
10.8,543.11,-129.38,59.989,730.34,43.557,747.21,22.712,548.2,177.05,59.991
10.833,543.16,-129.5,59.989,729.92,43.506,747.3,22.45,548.2,176.94,59.991
10.867,543.23,-129.64,59.989,729.63,43.405,747.19,22.187,548.21,176.85,59.991
10.9,543.26,-129.77,59.989,729.37,43.277,746.98,22.09,548.22,176.74,59.991
10.933,543.29,-129.91,59.989,729.1,43.07,746.11,21.604,548.23,176.63,59.991
10.967,543.28,-130.04,59.989,728.9,43.081,744.9,20.908,548.19,176.53,59.991
11,543.32,-130.18,59.988,729.11,43.13,743.77,20.312,548.21,176.42,59.991
11.033,543.37,-130.31,59.989,729.04,42.838,742.96,19.943,548.23,176.31,59.991
11.067,543.41,-130.45,59.989,728.68,42.408,742.88,19.927,548.25,176.21,59.991
11.1,543.45,-130.58,59.989,728.38,42.027,743.18,20.241,548.22,176.1,59.992
11.133,543.53,-130.7,59.99,728,41.836,743.73,20.763,548.24,176,59.99
11.167,543.57,-130.83,59.989,727.65,41.556,744.01,20.912,548.22,175.89,59.991
11.2,543.56,-130.96,59.989,727.41,41.374,743.89,20.667,548.25,175.78,59.992
11.233,543.55,-131.08,59.989,727.27,41.258,743.41,20.324,548.22,175.68,59.991
11.267,543.56,-131.21,59.99,727.53,41.263,743.02,19.824,548.2,175.58,59.991
11.3,543.55,-131.33,59.99,727.77,41.387,743,19.71,548.24,175.47,59.991
11.333,543.54,-131.45,59.99,727.81,41.381,742.99,19.596,548.32,175.36,59.99
11.367,543.57,-131.57,59.991,727.63,41.34,742.96,19.657,548.31,175.25,59.992
11.4,543.6,-131.68,59.992,727.33,41.215,743.4,20.022,548.3,175.14,59.991
11.433,543.61,-131.78,59.991,727.09,41.135,743.76,20.546,548.25,175.04,59.99
11.467,543.59,-131.89,59.991,726.97,41.006,743.86,20.844,548.26,174.92,59.991
11.5,543.57,-132,59.991,727.2,40.829,743.81,20.691,548.31,174.8,59.991
11.533,543.58,-132.1,59.992,727.48,40.87,743.44,20.585,548.3,174.7,59.991
11.567,543.55,-132.2,59.992,727.85,41.119,742.9,20.32,548.26,174.59,59.99
11.6,543.52,-132.3,59.992,728.23,41.447,742.7,20.067,548.23,174.47,59.991
11.633,543.52,-132.39,59.992,728.35,41.722,743.05,20.352,548.19,174.36,59.99
11.667,543.48,-132.49,59.992,728.22,41.713,743.95,20.936,548.16,174.24,59.991
11.7,543.48,-132.58,59.993,728.31,41.826,745.18,21.703,548.22,174.13,59.991
11.733,543.48,-132.67,59.992,728.41,41.939,745.9,22.071,548.23,174.02,59.991
11.767,543.45,-132.77,59.992,728.47,41.975,745.85,21.759,548.2,173.91,59.99
11.8,543.43,-132.87,59.992,728.53,41.869,745.62,21.26,548.12,173.81,59.992
11.833,543.4,-132.97,59.992,728.67,41.886,745.7,21.091,548.09,173.69,59.991
11.867,543.42,-133.06,59.992,729.09,42.044,746.01,21.323,548.16,173.59,59.992
11.9,543.4,-133.16,59.991,729.48,42.203,746.31,21.557,548.23,173.48,59.991
11.933,543.4,-133.27,59.991,729.77,42.158,746.34,21.624,548.21,173.37,59.991
11.967,543.4,-133.37,59.991,729.78,41.929,746.02,21.606,548.19,173.26,59.991
12,543.36,-133.48,59.991,729.66,41.782,745.34,21.389,548.16,173.16,59.991
12.033,543.4,-133.59,59.991,729.71,41.832,744.73,20.965,548.14,173.06,59.991
12.067,543.42,-133.7,59.99,729.7,42.066,744.59,20.771,548.12,172.95,59.991
12.1,543.39,-133.81,59.991,729.38,41.919,744.82,20.965,548.2,172.84,59.991
12.133,543.41,-133.92,59.991,728.62,41.49,745.13,21.175,548.18,172.74,59.992
12.167,543.47,-134.03,59.991,727.78,41.343,745.24,21.181,548.11,172.65,59.992
12.2,543.49,-134.14,59.991,727.19,41.222,744.99,20.848,548.09,172.55,59.991
12.233,543.5,-134.24,59.991,726.95,41.242,744.61,20.779,548.13,172.44,59.991
12.267,543.49,-134.35,59.991,727.05,41.343,744.47,20.732,548.17,172.33,59.991
12.3,543.51,-134.47,59.991,727.38,41.422,744.5,20.762,548.17,172.22,59.992
12.333,543.52,-134.57,59.992,727.68,41.62,744.01,20.699,548.16,172.12,59.991
12.367,543.49,-134.67,59.991,727.98,41.696,743.31,20.32,548.15,172.02,59.992
12.4,543.45,-134.77,59.992,728.27,41.691,743.03,20.259,548.14,171.92,59.991
12.433,543.47,-134.87,59.992,728.64,41.443,743.43,20.571,548.14,171.82,59.992
12.467,543.48,-134.97,59.992,729.13,41.333,744.04,21,548.14,171.71,59.991
12.5,543.49,-135.07,59.992,729.47,41.404,744.59,21.327,548.15,171.61,59.991
12.533,543.46,-135.17,59.992,729.69,41.417,744.97,21.697,548.21,171.5,59.99
12.567,543.48,-135.28,59.992,729.86,41.311,745.26,21.865,548.23,171.38,59.991
12.6,543.44,-135.37,59.992,729.85,41.527,745.04,21.683,548.21,171.27,59.991
12.633,543.43,-135.48,59.991,729.81,41.647,744.72,21.242,548.23,171.16,59.99
12.667,543.37,-135.58,59.991,729.78,41.783,744.71,21.256,548.25,171.05,59.991
12.7,543.36,-135.69,59.991,729.65,41.846,745.11,21.48,548.22,170.94,59.99
12.733,543.36,-135.8,59.991,729.57,42.069,745.11,21.474,548.26,170.82,59.991
12.767,543.36,-135.91,59.991,729.52,42.371,744.55,21.023,548.29,170.71,59.991
12.8,543.36,-136.01,59.991,729.12,42.345,744.26,20.586,548.27,170.6,59.991
12.833,543.36,-136.12,59.991,728.46,41.97,744.37,20.638,548.26,170.49,59.99
12.867,543.32,-136.23,59.991,727.88,41.791,744.77,21.262,548.24,170.38,59.991
12.9,543.33,-136.34,59.991,727.71,41.883,745.26,21.642,548.23,170.27,59.992
12.933,543.32,-136.44,59.992,727.82,42.203,744.75,21.416,548.27,170.16,59.99
12.967,543.36,-136.54,59.992,728.03,42.362,743.97,20.965,548.31,170.05,59.992
13,543.36,-136.64,59.992,728.09,42.444,743.54,20.983,548.29,169.95,59.992
13.033,543.35,-136.74,59.992,727.95,42.292,743.46,21.388,548.27,169.85,59.991
13.067,543.39,-136.84,59.992,727.98,42.079,743.72,21.761,548.25,169.75,59.992
13.1,543.41,-136.94,59.992,728.02,42.142,743.67,21.906,548.24,169.64,59.992
13.133,543.39,-137.03,59.992,727.95,42.026,743.33,21.842,548.22,169.54,59.991
13.167,543.42,-137.12,59.993,727.71,41.743,743.24,21.829,548.26,169.44,59.992
13.2,543.44,-137.21,59.993,727.5,41.54,743.2,21.713,548.24,169.35,59.992
13.233,543.45,-137.3,59.993,727.56,41.743,743.18,21.737,548.17,169.25,59.993
13.267,543.47,-137.39,59.993,727.72,42,743.36,21.871,548.06,169.15,59.991
13.3,543.47,-137.47,59.992,727.66,41.946,743.74,22.173,548.03,169.06,59.993
13.333,543.48,-137.56,59.993,727.54,41.859,744.2,22.309,548.02,168.96,59.991
13.367,543.44,-137.64,59.993,727.53,41.837,744.34,22.296,548.11,168.87,59.993
13.4,543.42,-137.73,59.993,727.76,41.863,744.28,22.036,548.14,168.77,59.993
13.433,543.42,-137.81,59.993,728.05,42.049,744.14,22.066,548.06,168.69,59.992
13.467,543.43,-137.89,59.993,728.42,42.209,744.46,22.39,548,168.6,59.992
13.5,543.41,-137.98,59.993,728.63,42.155,744.95,22.738,548,168.5,59.992
13.533,543.39,-138.07,59.993,728.74,42.047,745.03,22.871,548.05,168.4,59.992
13.567,543.4,-138.15,59.992,728.86,42.203,744.75,22.691,548.05,168.3,59.992
13.6,543.38,-138.24,59.993,728.87,42.304,744.42,22.35,548.04,168.2,59.992
13.633,543.38,-138.34,59.992,728.9,42.346,744.19,22.187,548.04,168.11,59.992
13.667,543.36,-138.42,59.993,728.76,42.499,744.23,22.164,548,168.01,59.992
13.7,543.33,-138.51,59.993,728.47,42.581,744.51,22.463,548,167.92,59.992
13.733,543.36,-138.6,59.993,728.22,42.471,744.85,22.907,547.97,167.81,59.991
13.767,543.38,-138.68,59.993,727.99,42.316,744.83,23.175,548.04,167.71,59.991
13.8,543.37,-138.77,59.993,727.92,42.367,744.52,23.1,548.07,167.6,59.991
13.833,543.35,-138.85,59.993,728.14,42.631,744.13,23.192,548.09,167.5,59.993
13.867,543.32,-138.93,59.993,728.52,42.84,743.8,23.179,548.04,167.41,59.992
13.9,543.3,-139.02,59.993,728.8,42.997,743.79,23.321,548.02,167.31,59.991
13.933,543.28,-139.1,59.994,729.08,43.154,743.81,23.541,548.1,167.21,59.992
13.967,543.27,-139.18,59.994,729.22,43.242,743.85,23.904,548.16,167.11,59.992
14,543.28,-139.25,59.993,729.12,43.276,744.18,24.203,548.13,167.01,59.992
14.033,543.21,-139.33,59.993,729.05,43.39,744.23,24.248,548.2,166.91,59.992
14.067,543.19,-139.42,59.993,729.16,43.522,744.34,24.177,548.17,166.82,59.991
14.1,543.18,-139.5,59.993,729.46,43.675,744.66,24.207,548.15,166.72,59.992
14.133,543.15,-139.58,59.994,729.56,43.864,744.99,24.374,548.27,166.63,59.993
14.167,543.16,-139.66,59.993,729.58,43.948,745.23,24.619,548.27,166.54,59.992
14.2,543.13,-139.74,59.993,729.55,44.008,745.17,24.662,548.24,166.45,59.993
14.233,543.12,-139.82,59.993,729.58,44.089,745.22,24.618,548.26,166.36,59.993
14.267,543.1,-139.9,59.993,729.69,44.276,745.19,24.739,548.22,166.27,59.993
14.3,543.13,-139.98,59.993,729.75,44.304,745.31,24.98,548.27,166.19,59.994
14.333,543.13,-140.07,59.993,729.43,44.159,745.45,25.169,548.28,166.1,59.992
14.367,543.14,-140.16,59.992,729.18,44.035,745.33,25.228,548.23,166.02,59.994
14.4,543.15,-140.25,59.992,729.12,44.193,745.26,25.181,548.24,165.93,59.992
14.433,543.11,-140.34,59.992,729.08,44.299,745.16,25.188,548.24,165.85,59.994
14.467,543.09,-140.43,59.992,729.26,44.501,744.99,24.962,548.23,165.77,59.994
14.5,543.09,-140.53,59.992,729.55,44.482,745.01,24.56,548.28,165.69,59.993
14.533,543.11,-140.63,59.991,729.68,44.386,745.13,24.255,548.29,165.61,59.993
14.567,543.16,-140.73,59.992,729.71,44.247,745.4,24.343,548.28,165.53,59.994
14.6,543.19,-140.83,59.991,729.61,43.978,745.96,24.491,548.28,165.46,59.994
14.633,543.22,-140.94,59.991,729.48,43.633,746.36,24.435,548.27,165.38,59.993
14.667,543.22,-141.05,59.99,729.49,43.407,746.22,24.133,548.27,165.3,59.994
14.7,543.26,-141.17,59.991,729.75,43.347,746.01,23.589,548.28,165.22,59.992
14.733,543.28,-141.28,59.99,729.91,43.373,745.23,22.869,548.23,165.15,59.994
14.767,543.31,-141.4,59.991,729.86,43.044,744.3,22.214,548.28,165.07,59.994
14.8,543.38,-141.51,59.991,729.42,42.74,743.9,21.852,548.32,164.99,59.994
14.833,543.45,-141.62,59.991,729.01,42.516,743.74,21.662,548.37,164.92,59.994
14.867,543.53,-141.74,59.991,728.82,42.387,743.46,21.351,548.38,164.84,59.992
14.9,543.59,-141.85,59.991,728.43,42.301,743.36,21.193,548.4,164.76,59.994
14.933,543.65,-141.95,59.991,727.81,41.864,743.24,20.959,548.4,164.68,59.994
14.967,543.7,-142.06,59.991,727.17,41.488,742.9,20.955,548.41,164.6,59.993
15,543.64,-142.16,59.992,726.67,41.361,742.66,20.865,548.43,164.52,59.993
15.033,543.66,-142.26,59.992,726.55,41.405,742.44,20.733,548.44,164.45,59.995
15.067,543.72,-142.35,59.993,726.8,41.351,742.35,20.781,548.37,164.36,59.992
15.1,543.7,-142.44,59.993,727.02,41.351,742.51,21.132,548.36,164.27,59.993
15.133,543.73,-142.52,59.994,727.13,41.179,742.84,21.553,548.39,164.19,59.993
15.167,543.78,-142.6,59.994,727.16,41.047,742.98,21.707,548.42,164.11,59.993
15.2,543.77,-142.67,59.994,727.35,41.109,742.79,21.541,548.4,164.02,59.993
15.233,543.7,-142.74,59.994,727.52,41.091,742.49,21.331,548.38,163.94,59.994
15.267,543.68,-142.81,59.994,727.77,41.176,742.64,21.434,548.35,163.86,59.994
15.3,543.64,-142.88,59.995,727.81,41.305,743.12,21.989,548.29,163.78,59.992
15.333,543.64,-142.94,59.996,727.8,41.417,743.62,22.493,548.28,163.69,59.993
15.367,543.67,-143,59.995,727.87,41.505,743.77,22.611,548.28,163.6,59.994
15.4,543.66,-143.06,59.995,727.95,41.532,743.63,22.351,548.26,163.53,59.993
15.433,543.58,-143.12,59.996,728.03,41.555,743.19,22.036,548.25,163.44,59.994
15.467,543.55,-143.17,59.996,728.21,41.682,743.21,22.032,548.27,163.37,59.993
15.5,543.56,-143.23,59.996,728.54,41.879,743.98,22.654,548.29,163.29,59.994
15.533,543.54,-143.27,59.996,728.47,41.982,744.71,23.39,548.3,163.22,59.993
15.567,543.53,-143.32,59.996,728.39,41.953,745.07,23.785,548.26,163.15,59.994
15.6,543.51,-143.36,59.996,728.57,42.034,745.24,24.041,548.29,163.07,59.994
15.633,543.46,-143.41,59.996,728.8,42.182,745.12,24.049,548.35,163,59.994
15.667,543.42,-143.46,59.996,729.09,42.481,744.89,24.014,548.35,162.93,59.995
15.7,543.37,-143.51,59.996,729.46,42.747,744.84,24.174,548.35,162.86,59.994
15.733,543.37,-143.56,59.996,729.46,42.869,745,24.481,548.36,162.79,59.994
15.767,543.36,-143.61,59.996,729.27,42.982,745.07,24.821,548.32,162.72,59.995
15.8,543.34,-143.65,59.996,729.08,43.226,744.73,24.938,548.31,162.66,59.995
15.833,543.3,-143.7,59.995,728.87,43.387,744.43,24.936,548.34,162.6,59.995
15.867,543.31,-143.76,59.996,728.68,43.369,744.59,25.109,548.37,162.54,59.995
15.9,543.33,-143.81,59.996,728.57,43.133,744.82,25.248,548.44,162.49,59.996
15.933,543.35,-143.86,59.996,728.42,43.192,744.76,25.151,548.42,162.43,59.994
15.967,543.31,-143.91,59.995,728.32,43.396,744.45,24.889,548.39,162.37,59.996
16,543.34,-143.97,59.995,728.64,43.383,744.42,24.735,548.42,162.31,59.995
16.033,543.32,-144.03,59.996,728.73,43.279,744.75,24.778,548.38,162.26,59.994
16.067,543.36,-144.08,59.995,729.13,43.416,745.27,25.018,548.37,162.2,59.996
16.1,543.38,-144.14,59.996,729.53,43.499,745.76,25.316,548.38,162.15,59.996
16.133,543.42,-144.19,59.995,729.49,43.285,745.95,25.429,548.35,162.09,59.995
16.167,543.4,-144.25,59.996,729.05,42.972,745.77,25.523,548.33,162.04,59.996
16.2,543.4,-144.31,59.995,728.96,42.729,745.28,25.436,548.29,161.98,59.994
16.233,543.38,-144.36,59.995,729.15,43.036,744.44,25.097,548.28,161.93,59.996
16.267,543.36,-144.42,59.996,729.28,43.376,743.46,24.828,548.21,161.87,59.996
16.3,543.38,-144.47,59.995,729.1,43.361,742.85,24.898,548.18,161.81,59.995
16.333,543.38,-144.52,59.997,728.58,43.095,742.84,25.384,548.24,161.76,59.998
16.367,543.41,-144.56,59.997,728.08,42.915,742.72,25.652,548.24,161.72,59.994
16.4,543.42,-144.6,59.997,727.87,43.098,742.36,25.711,548.16,161.66,59.996
16.433,543.41,-144.64,59.996,727.75,43.238,742.38,25.588,548.19,161.61,59.996
16.467,543.42,-144.68,59.997,727.66,43.277,742.72,25.782,548.23,161.56,59.996
16.5,543.41,-144.71,59.997,727.81,43.343,743.33,26.079,548.19,161.51,59.995
16.533,543.37,-144.75,59.997,728.18,43.48,744.03,26.145,548.21,161.46,59.996
16.567,543.4,-144.78,59.998,728.6,43.656,744.78,26.25,548.25,161.42,59.997
16.6,543.4,-144.82,59.997,728.97,43.617,745.24,26.429,548.3,161.37,59.996
16.633,543.41,-144.85,59.996,729.34,43.448,745.99,26.707,548.3,161.32,59.996
16.667,543.35,-144.9,59.996,729.73,43.388,746.25,26.783,548.3,161.28,59.997
16.7,543.3,-144.95,59.996,730.3,43.518,745.97,26.471,548.29,161.23,59.996
16.733,543.24,-144.99,59.996,730.79,43.681,745.58,26.119,548.31,161.18,59.994
16.767,543.21,-145.04,59.995,731.02,43.929,744.99,25.816,548.28,161.13,59.997
16.8,543.2,-145.1,59.996,730.92,43.926,744.86,25.803,548.27,161.07,59.995
16.833,543.2,-145.15,59.996,730.58,43.854,745.21,26.035,548.27,161.03,59.995
16.867,543.21,-145.21,59.995,730.18,43.678,745.78,26.388,548.34,160.98,59.997
16.9,543.22,-145.26,59.995,730.1,43.806,746.27,26.591,548.36,160.92,59.995
16.933,543.23,-145.32,59.995,730.21,43.939,746.48,26.563,548.33,160.87,59.996
16.967,543.23,-145.39,59.994,730.08,43.778,746.32,26.384,548.3,160.82,59.995
17,543.24,-145.47,59.994,730.05,43.656,746.09,26.241,548.23,160.77,59.996
17.033,543.23,-145.54,59.993,730.26,43.602,745.8,25.938,548.28,160.71,59.995
17.067,543.24,-145.62,59.993,730.65,43.606,745.65,25.618,548.32,160.65,59.997
17.1,543.24,-145.72,59.993,730.93,43.43,745.35,25.041,548.34,160.6,59.994
17.133,543.27,-145.8,59.993,731.1,43.411,745.16,24.516,548.32,160.55,59.996
17.167,543.33,-145.89,59.993,730.85,43.184,745.34,24.236,548.32,160.49,59.995
17.2,543.38,-145.98,59.992,730.13,42.916,745.55,24.216,548.3,160.44,59.995
17.233,543.43,-146.07,59.992,729.27,42.539,745.83,24.16,548.29,160.38,59.995
17.267,543.47,-146.17,59.992,728.75,42.453,745.73,23.828,548.27,160.32,59.994
17.3,543.46,-146.27,59.992,728.4,42.413,745.39,23.466,548.3,160.26,59.996
17.333,543.52,-146.36,59.993,727.95,42.12,745.02,23.37,548.3,160.2,59.995
17.367,543.58,-146.45,59.993,727.32,41.643,744.54,23.239,548.28,160.15,59.995
17.4,543.62,-146.53,59.992,726.99,41.335,743.77,23.017,548.34,160.09,59.996
17.433,543.66,-146.62,59.994,727.14,41.25,742.94,22.464,548.4,160.04,59.996
17.467,543.69,-146.7,59.994,727.31,41.293,742.22,22.081,548.43,159.99,59.996
17.5,543.73,-146.78,59.994,727.16,41.126,741.94,22.23,548.43,159.93,59.995
17.533,543.75,-146.85,59.995,726.8,40.83,741.93,22.473,548.47,159.88,59.996
17.567,543.8,-146.91,59.995,726.58,40.657,742.1,22.54,548.46,159.82,59.995
17.6,543.82,-146.97,59.995,726.47,40.648,742.27,22.553,548.51,159.77,59.997
17.633,543.83,-147.02,59.996,726.41,40.472,742.82,22.877,548.52,159.72,59.996
17.667,543.85,-147.07,59.996,726.44,40.342,743.48,23.249,548.45,159.67,59.995
17.7,543.84,-147.12,59.996,726.65,40.254,743.78,23.37,548.39,159.61,59.996
17.733,543.84,-147.17,59.997,727.02,40.36,743.85,23.245,548.33,159.56,59.995
17.767,543.84,-147.21,59.997,727.59,40.648,743.54,22.753,548.3,159.51,59.996
17.8,543.79,-147.25,59.996,727.88,40.776,743.14,22.472,548.34,159.46,59.996
17.833,543.73,-147.29,59.997,727.99,40.534,743.39,22.703,548.31,159.41,59.996
17.867,543.69,-147.33,59.997,728.34,40.449,744.03,23.201,548.3,159.36,59.996
17.9,543.72,-147.37,59.997,728.89,40.562,744.69,23.712,548.29,159.31,59.995
17.933,543.7,-147.41,59.996,729.39,40.828,744.69,23.754,548.32,159.25,59.996
17.967,543.64,-147.45,59.997,729.57,40.916,744.3,23.472,548.34,159.21,59.996
18,543.63,-147.49,59.996,729.59,40.966,744.01,23.296,548.32,159.16,59.995
18.033,543.62,-147.53,59.997,729.49,40.981,743.98,23.45,548.31,159.11,59.997
18.067,543.62,-147.57,59.997,729.4,40.869,744.35,23.728,548.27,159.06,59.994
18.1,543.61,-147.61,59.996,729.19,40.849,744.55,23.952,548.21,159.01,59.995
18.133,543.59,-147.65,59.997,729.03,40.902,744.26,23.962,548.25,158.96,59.998
18.167,543.64,-147.69,59.997,728.95,40.934,743.94,23.728,548.3,158.92,59.997
18.2,543.63,-147.73,59.997,728.9,41.023,743.5,23.631,548.33,158.88,59.995
18.233,543.62,-147.77,59.997,728.66,41.301,743.25,23.53,548.31,158.83,59.997
18.267,543.6,-147.81,59.997,728.39,41.321,743.45,23.755,548.3,158.78,59.995
18.3,543.59,-147.85,59.997,728.3,41.152,743.88,24.233,548.26,158.73,59.996
18.333,543.6,-147.88,59.998,728.19,40.996,744.37,24.872,548.28,158.69,59.996
18.367,543.65,-147.91,59.997,728.17,40.946,744.55,25.18,548.29,158.64,59.997
18.4,543.59,-147.95,59.997,728.35,40.987,744.04,24.823,548.3,158.6,59.996
18.433,543.56,-147.98,59.997,728.68,41.194,743.37,24.231,548.36,158.56,59.997
18.467,543.51,-148.02,59.997,729.1,41.349,743.14,23.875,548.4,158.52,59.998
18.5,543.47,-148.06,59.997,729.51,41.515,743.65,24.256,548.3,158.48,59.994
18.533,543.52,-148.09,59.998,729.49,41.465,744.53,24.841,548.3,158.43,59.996
18.567,543.53,-148.12,59.997,729.35,41.421,745.06,25.18,548.35,158.37,59.996
18.6,543.5,-148.16,59.997,729.43,41.67,745.12,25.237,548.36,158.33,59.997
18.633,543.45,-148.2,59.997,729.45,41.945,744.78,24.846,548.37,158.29,59.997
18.667,543.44,-148.24,59.997,729.3,42.185,744.65,24.78,548.33,158.24,59.996
18.7,543.45,-148.27,59.997,728.94,42.074,744.93,25.347,548.3,158.2,59.996
18.733,543.46,-148.3,59.997,728.28,41.935,745.21,25.914,548.33,158.15,59.996
18.767,543.49,-148.34,59.997,727.81,41.851,745.06,25.92,548.35,158.11,59.996
18.8,543.5,-148.38,59.997,727.86,41.988,744.46,25.734,548.32,158.06,59.995
18.833,543.49,-148.41,59.996,728.24,42.139,743.96,25.496,548.35,158.02,59.997
18.867,543.5,-148.46,59.997,728.6,42.163,743.9,25.449,548.37,157.97,59.996
18.9,543.45,-148.5,59.996,728.92,42.095,743.84,25.571,548.34,157.92,59.996
18.933,543.44,-148.54,59.997,729.24,41.987,743.87,25.798,548.35,157.88,59.997
18.967,543.5,-148.58,59.997,729.29,41.871,744.14,25.923,548.39,157.85,59.997
19,543.49,-148.62,59.997,729.36,41.809,744.16,25.964,548.38,157.81,59.997
19.033,543.48,-148.66,59.996,729.54,41.779,743.93,25.867,548.38,157.77,59.998
19.067,543.44,-148.7,59.996,729.46,41.835,743.78,25.658,548.34,157.73,59.995
19.1,543.45,-148.75,59.997,729.42,41.799,744.1,25.597,548.36,157.69,59.998
19.133,543.51,-148.79,59.997,729.36,41.836,744.41,25.795,548.33,157.64,59.996
19.167,543.54,-148.83,59.997,729.06,42.046,744.31,25.691,548.34,157.6,59.998
19.2,543.54,-148.87,59.997,728.76,41.998,743.94,25.19,548.4,157.57,59.998
19.233,543.51,-148.9,59.997,728.58,41.924,743.67,24.963,548.43,157.55,59.998
19.267,543.55,-148.94,59.996,728.49,42.015,743.79,24.925,548.38,157.51,59.996
19.3,543.54,-148.98,59.997,728.54,42.066,744.16,25.064,548.4,157.47,59.997
19.333,543.55,-149.01,59.997,728.52,41.873,744.48,25.331,548.37,157.44,59.997
19.367,543.57,-149.04,59.997,728.31,41.688,744.66,25.677,548.35,157.4,59.997
19.4,543.6,-149.08,59.997,728.47,41.547,744.82,25.526,548.39,157.37,59.997
19.433,543.56,-149.12,59.997,728.95,41.579,744.2,24.631,548.44,157.34,59.997
19.467,543.54,-149.17,59.996,729.32,41.639,743.59,23.796,548.46,157.31,59.998
19.5,543.53,-149.21,59.997,729.58,41.567,743.77,23.757,548.44,157.28,59.997
19.533,543.53,-149.25,59.997,729.74,41.464,744.32,24.369,548.39,157.24,59.996
19.567,543.57,-149.29,59.997,729.61,41.299,745.11,25.191,548.35,157.2,59.998
