Preliminary Synchronized Reserve Summary 
Month:,"August, 2017" ,Report Creation Timestamp (EPT):, 01/05/2018 12:23:19 PM
EPT Hour Ending,GMT Hour Ending,Synch Reserve Zone,Subzone,SRMCP ($/MWh),Total Reserve Zone Load (MWh),Total Subzone Above Obligation Tier 1 Adjustment (MWh),Total Subzone Tier 1 Excess (MWh),Total Subzone Lost Opportunity Cost Credit Cleared ($),Total Subzone Lost Opportunity Credit Added ($),Total Subzone Synch Reserve Purchases (MWh),Total Subzone Tier 1 Allocation to Obligation (MWh),Total Subzone Tier 1 Credit ($),Total Subzone Tier 1 Lost (MWh),Total Subzone Tier 2 PJM-Scheduled MWh,Total Subzone Tier 2 PJM-Added MWh,Total Subzone Tier 2 Self-Scheduled MWh,Total Subzone Tier 2 Shortfall (MWh),Total Subzone Tier 2 Retroactive Penalty Charge ($),Total Subzone Tier 2 Retroactive Obligation (MWh)
08/03/2017 22,08/04/2017 02,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,96645.227962,254.604887391,2054.003094,517.08,.00,435.042077797,1377.909198493,.00,.000,109.800,.000,.000,.000,.00,435.042075082
08/03/2017 23,08/04/2017 03,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,89741.797988,17.732706649,2071.930047,.00,.00,30.400011791,1385.324327261,.00,.000,.000,.000,.000,.000,.00,30.400009470
08/03/2017 24,08/04/2017 04,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82466.885012,17.602767337,2420.580624,.00,.00,30.682996474,1658.413321419,.00,.000,.000,.000,.000,.000,.00,30.682993704
08/04/2017 01,08/04/2017 05,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,75834.543051,16.850842735,2585.505265,.00,.00,29.650068805,1801.145222533,.00,.000,.000,.000,.000,.000,.00,29.650062807
08/04/2017 02,08/04/2017 06,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,71237.430920,15.434045376,3196.075293,.00,.00,26.799959184,2172.346304406,.00,.000,.000,.000,.000,.000,.00,26.799955569
08/04/2017 03,08/04/2017 07,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68157.533948,15.312071318,3387.213184,.00,.00,26.799988706,2311.957546444,.00,.000,.000,.000,.000,.000,.00,26.799981000
08/04/2017 04,08/04/2017 08,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66287.694018,15.193693537,2989.029683,.00,.00,26.800044887,2047.792857383,.00,.000,.000,.000,.000,.000,.00,26.800038040
08/04/2017 05,08/04/2017 09,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,66548.168020,15.339791700,2901.192185,.00,.00,27.216973328,1987.057779121,.00,.000,.000,.000,.000,.000,.00,27.216966664
08/04/2017 06,08/04/2017 10,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,68753.626964,13.057378817,2361.065442,.00,.00,23.666983694,1635.271625938,.00,.000,.000,.000,.000,.000,.00,23.666978175
08/04/2017 07,08/04/2017 11,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,72799.390946,13.177099341,2034.380441,.00,.00,23.675014905,1380.159976602,.00,.000,.000,.000,.000,.000,.00,23.675012564
08/04/2017 08,08/04/2017 12,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,77438.708975,13.385218424,1864.405084,.00,.00,23.707954969,1208.045976092,.00,.000,.000,.000,.000,.000,.00,23.707954969
08/04/2017 09,08/04/2017 13,RTO,Non PJM Mid Atlantic Dominion (MAD),.00,82391.689948,110.806008764,1737.533451,.00,.00,194.133038014,1096.292025158,.00,.000,.000,.000,.000,.000,.00,194.133038014
08/04/2017 10,08/04/2017 14,RTO,Non PJM Mid Atlantic Dominion (MAD),.24,86896.824923,202.361766391,1452.880710,.00,.00,364.974987991,952.971344032,.00,.000,.000,.000,.000,.000,.00,364.974983993
