,8/1/2017,8/2/2017
21:51:48,-0.901684863,-1
21:51:50,-0.898057575,-1
21:51:52,-0.894516291,-1
21:51:54,-0.89101721,-1
21:51:56,-0.887523859,-1
21:51:58,-0.884007754,-1
21:52:00,-0.880363165,-1
21:52:02,-0.876579239,-1
21:52:04,-0.8726757,-1
21:52:06,-0.868674311,-1
21:52:08,-0.864560416,-1
21:52:10,-0.860319415,-1
21:52:12,-0.855933291,-1
21:52:14,-0.851358354,-1
21:52:16,-0.846507277,-1
21:52:18,-0.841348766,-1
21:52:20,-0.835822214,-1
21:52:22,-0.829948668,-1
21:52:24,-0.823740471,-1
21:52:26,-0.817191285,-1
21:52:28,-0.81034012,-1
21:52:30,-0.803121189,-1
21:52:32,-0.795493338,-1
21:52:34,-0.787405657,-1
21:52:36,-0.779054452,-1
21:52:38,-0.770404738,-1
21:52:40,-0.761412273,-1
21:52:42,-0.752221519,-1
21:52:44,-0.74297071,-1
21:52:46,-0.733496487,-1
21:52:48,-0.723991465,-1
21:52:50,-0.714539777,-1
21:52:52,-0.704962194,-1
21:52:54,-0.695467641,-1
21:52:56,-0.686005264,-1
21:52:58,-0.676482006,-1
21:53:00,-0.666992577,-1
21:53:02,-0.657472955,-1
21:53:04,-0.648125894,-1
21:53:06,-0.638773708,-1
21:53:08,-0.629604386,-1
21:53:10,-0.620651975,-1
21:53:12,-0.611596426,-1
21:53:14,-0.602659883,-1
21:53:16,-0.593822513,-1
21:53:18,-0.585142497,-1
21:53:20,-0.576670908,-1
21:53:22,-0.56837827,-1
21:53:24,-0.560167174,-1
21:53:26,-0.552173211,-1
21:53:28,-0.54461186,-1
21:53:30,-0.537306705,-1
21:53:32,-0.535816638,-1
21:53:34,-0.525064578,-1
21:53:36,-0.517408793,-1
21:53:38,-0.511457728,-1
21:53:40,-0.505920377,-1
21:53:42,-0.500647982,-1
21:53:44,-0.495766767,-1
21:53:46,-0.49130957,-0.99990371
21:53:48,-0.487142122,-0.999594726
21:53:50,-0.483259465,-0.999068404
21:53:52,-0.479547989,-0.998350872
21:53:54,-0.476132875,-0.997511401
21:53:56,-0.472862111,-0.996641936
21:53:58,-0.469797406,-0.995780564
21:54:00,-0.46705446,-0.994982453
21:54:02,-0.46449008,-0.99433205
21:54:04,-0.462025672,-0.993855897
21:54:06,-0.459653549,-0.993544949
21:54:08,-0.457471809,-0.993305891
21:54:10,-0.455457285,-0.99314021
21:54:12,-0.45361714,-0.993055406
21:54:14,-0.451973439,-0.993149494
21:54:16,-0.450540286,-0.993467881
21:54:18,-0.44928636,-0.994000451
21:54:20,-0.448309952,-0.994822248
21:54:22,-0.44764759,-0.995896552
21:54:24,-0.447239,-0.997142964
21:54:26,-0.447083795,-0.998540417
21:54:28,-0.447185143,-0.999644477
21:54:30,-0.447485085,-1
21:54:32,-0.447932601,-1
21:54:34,-0.448487857,-1
21:54:36,-0.449163469,-1
21:54:38,-0.450009245,-1
21:54:40,-0.451006066,-1
21:54:42,-0.452155641,-1
21:54:44,-0.453453065,-1
21:54:46,-0.454918586,-1
21:54:48,-0.456426283,-1
21:54:50,-0.45797993,-1
21:54:52,-0.459637295,-1
21:54:54,-0.461309646,-1
21:54:56,-0.462836379,-1
21:54:58,-0.464227494,-1
21:55:00,-0.465479657,-1
21:55:02,-0.466563226,-1
21:55:04,-0.467503877,-1
21:55:06,-0.468300508,-1
21:55:08,-0.468972236,-1
21:55:10,-0.46950044,-1
21:55:12,-0.469603303,-1
21:55:14,-0.470014428,-1
21:55:16,-0.470102967,-1
21:55:18,-0.470019497,-1
21:55:20,-0.469821538,-1
21:55:22,-0.469522202,-1
21:55:24,-0.469116036,-1
21:55:26,-0.468612681,-1
21:55:28,-0.467956875,-1
21:55:30,-0.467119308,-1
21:55:32,-0.466950219,-1
21:55:34,-0.465229577,-1
21:55:36,-0.463902318,-1
21:55:38,-0.462762826,-1
21:55:40,-0.461659312,-1
21:55:42,-0.460644419,-1
21:55:44,-0.460447039,-1
21:55:46,-0.459117962,-1
21:55:48,-0.458189928,-1
21:55:50,-0.458046624,-1
21:55:52,-0.456813717,-1
21:55:54,-0.455988657,-1
21:55:56,-0.455470619,-1
21:55:58,-0.455139162,-1
21:56:00,-0.455009742,-1
21:56:02,-0.45509795,-1
21:56:04,-0.45544712,-1
21:56:06,-0.456040392,-1
21:56:08,-0.456829116,-1
21:56:10,-0.457805552,-1
21:56:12,-0.458918157,-1
21:56:14,-0.460256572,-1
21:56:16,-0.461933827,-1
21:56:18,-0.463917084,-1
21:56:20,-0.464310082,-1
21:56:22,-0.468035882,-1
21:56:24,-0.471002517,-1
21:56:26,-0.473563316,-1
21:56:28,-0.476142737,-1
21:56:30,-0.478708164,-1
21:56:32,-0.481280423,-1
21:56:34,-0.483791249,-1
21:56:36,-0.48619778,-1
21:56:38,-0.488454835,-1
21:56:40,-0.490472995,-1
21:56:42,-0.492341956,-1
21:56:44,-0.49396866,-1
21:56:46,-0.495334871,-1
21:56:48,-0.496432986,-1
21:56:50,-0.497315621,-1
21:56:52,-0.497948727,-1
21:56:54,-0.498301286,-1
21:56:56,-0.498336382,-1
21:56:58,-0.498092693,-1
21:57:00,-0.49758774,-1
21:57:02,-0.496780365,-1
21:57:04,-0.495631617,-1
21:57:06,-0.494156592,-1
21:57:08,-0.492482781,-1
21:57:10,-0.49061349,-1
21:57:12,-0.488670811,-1
21:57:14,-0.488279135,-1
21:57:16,-0.485137791,-1
21:57:18,-0.48280272,-1
21:57:20,-0.480835854,-1
21:57:22,-0.478832625,-1
21:57:24,-0.476788956,-1
21:57:26,-0.474711678,-1
21:57:28,-0.472692636,-1
21:57:30,-0.470796954,-1
21:57:32,-0.470426711,-1
21:57:34,-0.467571645,-1
21:57:36,-0.465570399,-1
21:57:38,-0.463850859,-1
21:57:40,-0.462073027,-1
21:57:42,-0.460226876,-1
21:57:44,-0.458292764,-1
21:57:46,-0.45629926,-1
21:57:48,-0.454242147,-1
21:57:50,-0.452120517,-1
21:57:52,-0.449953268,-1
21:57:54,-0.447802768,-1
21:57:56,-0.445716096,-1
21:57:58,-0.443717991,-1
21:58:00,-0.441831014,-1
21:58:02,-0.441459365,-1
21:58:04,-0.438839311,-1
21:58:06,-0.437039606,-1
21:58:08,-0.435818572,-1
21:58:10,-0.434869216,-1
21:58:12,-0.434138535,-1
21:58:14,-0.433603665,-1
21:58:16,-0.433207636,-1
21:58:18,-0.432891799,-1
21:58:20,-0.4326826,-1
21:58:22,-0.432654419,-1
21:58:24,-0.432741773,-1
21:58:26,-0.432892818,-1
21:58:28,-0.433070778,-1
21:58:30,-0.433352042,-1
21:58:32,-0.43380818,-1
21:58:34,-0.434410102,-1
21:58:36,-0.435089379,-1
21:58:38,-0.435880059,-1
21:58:40,-0.436784154,-1
21:58:42,-0.437781306,-1
21:58:44,-0.438761598,-1
21:58:46,-0.439638916,-1
21:58:48,-0.44048202,-1
21:58:50,-0.441298706,-1
21:58:52,-0.442068119,-1
21:58:54,-0.442854749,-1
21:58:56,-0.44361397,-1
21:58:58,-0.444360876,-1
21:59:00,-0.445106791,-1
21:59:02,-0.445757748,-1
21:59:04,-0.44627361,-1
21:59:06,-0.44673041,-1
21:59:08,-0.447073905,-1
21:59:10,-0.447246988,-1
21:59:12,-0.447279826,-1
21:59:14,-0.447116466,-1
21:59:16,-0.446761043,-1
21:59:18,-0.446245071,-1
21:59:20,-0.446140058,-1
21:59:22,-0.445603976,-1
21:59:24,-0.444212063,-1
21:59:26,-0.443144884,-1
21:59:28,-0.442135281,-1
21:59:30,-0.441111022,-1
21:59:32,-0.440013458,-1
21:59:34,-0.438842754,-1
21:59:36,-0.437584944,-1
21:59:38,-0.436556828,-1
21:59:40,-0.435370147,-1
21:59:42,-0.434338092,-1
21:59:44,-0.433494933,-1
21:59:46,-0.432842654,-1
21:59:48,-0.432305029,-1
21:59:50,-0.432188446,-1
21:59:52,-0.431396829,-1
21:59:54,-0.43081262,-1
21:59:56,-0.430358713,-1
21:59:58,-0.429888388,-1
22:00:00,-0.429345501,-1
22:00:02,-0.428766279,-1
22:00:04,-0.428139894,-1
22:00:06,-0.42742431,-1
22:00:08,-0.426652335,-1
22:00:10,-0.425808239,-1
22:00:12,-0.424940094,-1
22:00:14,-0.423923439,-1
22:00:16,-0.422840503,-1
22:00:18,-0.421629855,-1
22:00:20,-0.421380656,-1
22:00:22,-0.419000379,-0.945973297
22:00:24,-0.417047259,-0.911704267
22:00:26,-0.415229015,-0.916029708
22:00:28,-0.425793891,-0.903002551
22:00:30,-0.401028721,-0.922779673
22:00:32,-0.40374873,-0.950356317
22:00:34,-0.407003105,-0.955432819
22:00:36,-0.407245841,-0.957275058
22:00:38,-0.406218227,-0.960537922
22:00:40,-0.405072133,-0.96308466
22:00:42,-0.404033684,-0.965316065
22:00:44,-0.403029074,-0.967221868
22:00:46,-0.402126087,-0.968834199
22:00:48,-0.401239481,-0.985428241
22:00:50,-0.4010659,-1
22:00:52,-0.399710536,-1
22:00:54,-0.398645487,-1
22:00:56,-0.397709988,-1
22:00:58,-0.396770871,-1
22:01:00,-0.395864377,-1
22:01:02,-0.394940949,-1
22:01:04,-0.393930317,-1
22:01:06,-0.39279367,-1
22:01:08,-0.391518163,-1
22:01:10,-0.390204289,-1
22:01:12,-0.388863316,-1
22:01:14,-0.387483948,-1
22:01:16,-0.386137037,-1
22:01:18,-0.384831008,-1
22:01:20,-0.383532464,-1
22:01:22,-0.382241737,-1
22:01:24,-0.380912145,-1
22:01:26,-0.379542418,-1
22:01:28,-0.417114438,-1
22:01:30,-0.426058638,-1
22:01:32,-0.425741871,-1
22:01:34,-0.423076832,-1
22:01:36,-0.421058291,-1
22:01:38,-0.419417534,-1
22:01:40,-0.417791211,-1
22:01:42,-0.416158764,-1
22:01:44,-0.414515632,-1
22:01:46,-0.41282042,-1
22:01:48,-0.411012953,-1
22:01:50,-0.409168683,-1
22:01:52,-0.407218563,-1
22:01:54,-0.405108108,-1
22:01:56,-0.40274437,-1
22:01:58,-0.400103075,-1
22:02:00,-0.39717888,-1
22:02:02,-0.394052765,-1
22:02:04,-0.390694019,-1
22:02:06,-0.387232361,-1
22:02:08,-0.374672358,-1
22:02:10,-0.368846372,-1
22:02:12,-0.365334274,-1
22:02:14,-0.361609541,-1
22:02:16,-0.35776041,-1
22:02:18,-0.353720013,-1
22:02:20,-0.349719901,-1
22:02:22,-0.345753495,-1
22:02:24,-0.341852258,-1
22:02:26,-0.338099154,-1
22:02:28,-0.334593057,-1
22:02:30,-0.331261767,-1
22:02:32,-0.328153691,-1
22:02:34,-0.325313083,-0.946650884
22:02:36,-0.322732698,-0.908601679
22:02:38,-0.320396382,-0.908213753
22:02:40,-0.318243268,-0.907568048
22:02:42,-0.316183816,-0.906749472
22:02:44,-0.314239973,-0.905903273
22:02:46,-0.312339141,-0.90517296
22:02:48,-0.31047244,-0.90462241
22:02:50,-0.308809735,-0.90427451
22:02:52,-0.307256273,-0.904124349
22:02:54,-0.305749823,-0.904173964
22:02:56,-0.304259621,-0.904444445
22:02:58,-0.302728529,-0.904945082
22:03:00,-0.301137238,-0.905684443
22:03:02,-0.299355196,-0.906570909
22:03:04,-0.297431571,-0.907532515
22:03:06,-0.295325166,-0.908552724
22:03:08,-0.293092515,-0.909667547
22:03:10,-0.290738315,-0.910870094
22:03:12,-0.288247137,-0.912128787
22:03:14,-0.285575243,-0.913430683
22:03:16,-0.282642791,-0.914763078
22:03:18,-0.279380217,-0.916111292
22:03:20,-0.278663169,-0.917490426
22:03:22,-0.272685294,-0.918919413
22:03:24,-0.267708759,-0.920336296
22:03:26,-0.263161403,-0.921701168
22:03:28,-0.258370222,-0.922966213
22:03:30,-0.253580844,-0.924094578
22:03:32,-0.252554544,-0.925093335
22:03:34,-0.244719152,-0.925991965
22:03:36,-0.238605346,-0.926815934
22:03:38,-0.233554972,-0.927501006
22:03:40,-0.228423696,-0.928005718
22:03:42,-0.223146425,-0.928321619
22:03:44,-0.217568738,-0.928499284
22:03:46,-0.211660686,-0.928600071
22:03:48,-0.205497941,-0.928583233
22:03:50,-0.19915204,-0.928370515
22:03:52,-0.192668388,-0.927894445
22:03:54,-0.186088316,-0.927131356
22:03:56,-0.179412959,-0.926104256
22:03:58,-0.176729648,-0.924880557
22:04:00,-0.17072342,-0.92350472
22:04:02,-0.16346809,-0.921984952
22:04:04,-0.156059751,-0.920342887
22:04:06,-0.148487593,-0.918638984
22:04:08,-0.140823472,-0.916914109
22:04:10,-0.133055564,-0.915190732
22:04:12,-0.12528479,-0.91348557
22:04:14,-0.117455514,-0.911916608
22:04:16,-0.109713241,-0.910539872
22:04:18,-0.101934297,-0.909270273
22:04:20,-0.094329755,-0.908083785
22:04:22,-0.087050885,-0.90700815
22:04:24,-0.080136488,-0.906065958
22:04:26,-0.073543131,-0.905249
22:04:28,-0.067215693,-0.904520425
22:04:30,-0.061057495,-0.903901444
22:04:32,-0.05374912,-0.90342915
22:04:34,-0.047628068,-0.903098867
22:04:36,-0.041944173,-0.902873326
22:04:38,-0.036390238,-0.902686853
22:04:40,-0.030991206,-0.902512125
22:04:42,-0.025430175,-0.902376285
22:04:44,-0.019927018,-0.902314147
22:04:46,-0.01455668,-0.902343508
22:04:48,-0.009091848,-0.902493909
22:04:50,-0.003549749,-0.902781588
22:04:52,0.002198517,-0.903206006
22:04:54,0.008074157,-0.90376902
22:04:56,0.014173898,-0.904500411
22:04:58,0.02054267,-0.905388015
22:05:00,0.027180554,-0.906382159
22:05:02,0.03396434,-0.907520771
22:05:04,0.040967674,-0.908833212
22:05:06,0.04814755,-0.910294617
22:05:08,0.05542274,-0.911896894
22:05:10,0.062745614,-0.913627402
22:05:12,0.070296422,-0.91544851
22:05:14,0.077881062,-0.917333314
22:05:16,0.085596617,-0.919219495
22:05:18,0.093312278,-0.921127788
22:05:20,0.094927712,-0.923061666
22:05:22,0.106915834,-0.925000518
22:05:24,0.116018911,-0.926967413
22:05:26,0.123372403,-0.927491359
22:05:28,0.130773886,-0.92690186
22:05:30,0.138209303,-0.926301335
22:05:32,0.139731938,-0.925736464
22:05:34,0.151490345,-0.925234389
22:05:36,0.160334941,-0.92475772
22:05:38,0.167472078,-0.899166855
22:05:40,0.174410219,-0.88037903
22:05:42,0.18136823,-0.879730696
22:05:44,0.188225971,-0.879063113
22:05:46,0.195086167,-0.878273357
22:05:48,0.201978099,-0.877275353
22:05:50,0.208760197,-0.876058877
22:05:52,0.215454998,-0.874597368
22:05:54,0.221966991,-0.872938007
22:05:56,0.228371954,-0.871104268
22:05:58,0.234604521,-0.869075246
22:06:00,0.240711765,-0.866816785
22:06:02,0.246689473,-0.864392171
22:06:04,0.252522565,-0.861840415
22:06:06,0.258223696,-0.85914758
22:06:08,0.263893273,-0.856333657
22:06:10,0.269533478,-0.853371858
22:06:12,0.27516659,-0.850260413
22:06:14,0.280708192,-0.847078829
22:06:16,0.286117727,-0.843966641
22:06:18,0.291425385,-0.840925564
22:06:20,0.296498553,-0.837887514
22:06:22,0.301325866,-0.834875909
22:06:24,0.306009623,-0.831859507
22:06:26,0.310695744,-0.828902963
22:06:28,0.315297115,-0.826109031
22:06:30,0.319755658,-0.823518435
22:06:32,0.301822208,-0.821114269
22:06:34,0.300271941,-0.818871801
22:06:36,0.304059913,-0.816752192
22:06:38,0.307697876,-0.81484917
22:06:40,0.311196391,-0.813237158
22:06:42,0.314645726,-0.811912388
22:06:44,0.318161679,-0.810861951
22:06:46,0.321794374,-0.807071662
22:06:48,0.32550985,-0.804209417
22:06:50,0.329253299,-0.803811122
22:06:52,0.333030542,-0.803551286
22:06:54,0.336845239,-0.803424404
22:06:56,0.3391303,-0.803420659
22:06:58,0.342282003,-0.803596342
22:07:00,0.345633891,-0.803995601
22:07:02,0.34880082,-0.804591993
22:07:04,0.351750669,-0.805352039
22:07:06,0.354535081,-0.806281242
22:07:08,0.357207712,-0.807408259
22:07:10,0.359800328,-0.80872418
22:07:12,0.362387263,-0.810216579
22:07:14,0.364876922,-0.811857084
22:07:16,0.366870408,-0.813587926
22:07:18,0.36896776,-0.815419549
22:07:20,0.370979086,-0.817281303
22:07:22,0.389367205,-0.81910918
22:07:24,0.395665863,-0.82087231
22:07:26,0.397053497,-0.822604458
22:07:28,0.398417109,-0.811634192
22:07:30,0.399837395,-0.803815636
22:07:32,0.401245203,-0.805577573
22:07:34,0.402688141,-0.807226284
22:07:36,0.404160961,-0.808740129
22:07:38,0.405710629,-0.810070139
22:07:40,0.407468189,-0.811201519
22:07:42,0.409469789,-0.812155911
22:07:44,0.411443024,-0.81296826
22:07:46,0.413279239,-0.813654795
22:07:48,0.414954557,-0.814184326
22:07:50,0.416469154,-0.81452533
22:07:52,0.417824457,-0.814656663
22:07:54,0.419014724,-0.814599471
22:07:56,0.419966635,-0.814398909
22:07:58,0.420713831,-0.814017439
22:08:00,0.421315845,-0.813444517
22:08:02,0.421854917,-0.812702887
22:08:04,0.422416699,-0.811847202
22:08:06,0.423036118,-0.810893031
22:08:08,0.423576501,-0.809883158
22:08:10,0.424027502,-0.80890166
22:08:12,0.424419904,-0.807987071
22:08:14,0.424513864,-0.807082088
22:08:16,0.424297897,-0.806156403
22:08:18,0.423754015,-0.805220339
22:08:20,0.422908893,-0.804308069
22:08:22,0.421863051,-0.803517526
22:08:24,0.420747095,-0.802842916
22:08:26,0.419499455,-0.80216284
22:08:28,0.418012145,-0.801411438
22:08:30,0.416259396,-0.800605549
22:08:32,0.414199635,-0.799874628
22:08:34,0.41185286,-0.799336154
22:08:36,0.40924015,-0.799069181
22:08:38,0.406486717,-0.799128803
22:08:40,0.403532331,-0.799452914
22:08:42,0.400542436,-0.800024014
22:08:44,0.397504176,-0.800832388
22:08:46,0.394458891,-0.801846733
22:08:48,0.391496779,-0.80308847
22:08:50,0.388553734,-0.804608938
22:08:52,0.385708702,-0.806410569
22:08:54,0.382960808,-0.808440473
22:08:56,0.380247082,-0.810666358
22:08:58,0.3776358,-0.813052338
22:09:00,0.375135912,-0.815558058
22:09:02,0.37276771,-0.818121082
22:09:04,0.370550667,-0.820657828
22:09:06,0.368473472,-0.823114692
22:09:08,0.36651837,-0.82546661
22:09:10,0.364639708,-0.827691059
22:09:12,0.354776812,-0.829793338
22:09:14,0.350817796,-0.831752525
22:09:16,0.348868248,-0.833532846
22:09:18,0.346623642,-0.835138994
22:09:20,0.343995525,-0.836636442
22:09:22,0.340977011,-0.83808967
22:09:24,0.337446773,-0.83948278
22:09:26,0.333439839,-0.840802467
22:09:28,0.328994413,-0.842042271
22:09:30,0.324150938,-0.843204787
22:09:32,0.318986586,-0.844314252
22:09:34,0.313604859,-0.845336988
22:09:36,0.308052236,-0.846230047
22:09:38,0.302337757,-0.846993925
22:09:40,0.296570083,-0.847631548
22:09:42,0.2907735,-0.848171678
22:09:44,0.28486551,-0.848746974
22:09:46,0.278807595,-0.849453714
22:09:48,0.272559172,-0.850285274
22:09:50,0.266222949,-0.85122327
22:09:52,0.259727534,-0.852229611
22:09:54,0.25310895,-0.853307939
22:09:56,0.246070125,-0.854492206
22:09:58,0.238643539,-0.855713682
22:10:00,0.231014032,-0.856943329
22:10:02,0.223298934,-0.858182415
22:10:04,0.215502271,-0.859420563
22:10:06,0.207560219,-0.860660368
22:10:08,0.199476037,-0.861844801
22:10:10,0.191294504,-0.862979107
22:10:12,0.183162001,-0.86408802
22:10:14,0.175001652,-0.865184676
22:10:16,0.166951054,-0.866238548
22:10:18,0.158966902,-0.867221261
22:10:20,0.151046176,-0.868148326
22:10:22,0.143202794,-0.869003679
22:10:24,0.135346672,-0.869763969
22:10:26,0.127369434,-0.870448351
22:10:28,0.119503336,-0.871075872
22:10:30,0.111701622,-0.871646917
22:10:32,0.103931692,-0.872108103
22:10:34,0.096168514,-0.872452144
22:10:36,0.088520301,-0.87271437
22:10:38,0.080814776,-0.872951146
22:10:40,0.073288238,-0.873198798
22:10:42,0.071698351,-0.873480014
22:10:44,0.059594808,-0.873811854
22:10:46,0.050303452,-0.874191116
22:10:48,0.042768547,-0.874621939
22:10:50,0.041158073,-0.875184152
22:10:52,0.02949426,-0.875937817
22:10:54,0.020791033,-0.876914291
22:10:56,0.013651004,-0.878152163
22:10:58,0.006565408,-0.879661977
22:11:00,-0.000555016,-0.881455382
22:11:02,-0.007640688,-0.88351714
22:11:04,-0.014567295,-0.885839247
22:11:06,-0.021422004,-0.888398076
22:11:08,-0.028263857,-0.891147694
22:11:10,-0.035148919,-0.894062984
22:11:12,-0.042092083,-0.897165862
22:11:14,-0.049118019,-0.90043535
22:11:16,-0.056241888,-0.903762804
22:11:18,-0.063365172,-0.907136134
22:11:20,-0.064868797,-0.910549874
22:11:22,-0.076238464,-0.914014514
22:11:24,-0.08498951,-0.9175454
22:11:26,-0.092329025,-0.921083683
22:11:28,-0.099711853,-0.92462158
22:11:30,-0.107196637,-0.928151638
22:11:32,-0.114700807,-0.931727517
22:11:34,-0.122173383,-0.93529379
22:11:36,-0.129642027,-0.938877066
22:11:38,-0.137143561,-0.942440137
22:11:40,-0.14457335,-0.94592879
22:11:42,-0.151916372,-0.948355954
22:11:44,-0.159267841,-0.949978332
22:11:46,-0.166574785,-0.951622019
22:11:48,-0.174066683,-0.953261621
22:11:50,-0.181625607,-0.954838289
22:11:52,-0.189311032,-0.957374649
22:11:54,-0.19713296,-0.960548521
22:11:56,-0.20523093,-0.961863074
22:11:58,-0.213483911,-0.964693789
22:12:00,-0.221955472,-0.967325654
22:12:02,-0.230434813,-0.969983908
22:12:04,-0.239002393,-0.998957692
22:12:06,-0.247835457,-0.999988878
22:12:08,-0.256733025,-1
22:12:10,-0.265677186,-1
22:12:12,-0.274668535,-1
22:12:14,-0.283656625,-1
22:12:16,-0.292546144,-1
22:12:18,-0.30142872,-1
22:12:20,-0.310259517,-1
22:12:22,-0.319156321,-1
22:12:24,-0.327930209,-1
22:12:26,-0.336473628,-1
22:12:28,-0.344971192,-1
22:12:30,-0.353324387,-1
22:12:32,-0.36145655,-1
22:12:34,-0.369572389,-1
22:12:36,-0.377464872,-1
22:12:38,-0.38523002,-1
22:12:40,-0.392856608,-1
22:12:42,-0.400520919,-1
22:12:44,-0.408102048,-1
22:12:46,-0.415754058,-1
22:12:48,-0.405585037,-0.99997628
22:12:50,-0.407792892,-0.999827948
22:12:52,-0.414410599,-0.999580539
22:12:54,-0.420769493,-0.999271051
22:12:56,-0.42687274,-0.998809258
22:12:58,-0.432730917,-0.998245097
22:13:00,-0.438458439,-0.997531356
22:13:02,-0.443986529,-0.996670645
22:13:04,-0.449363963,-0.995634363
22:13:06,-0.454630607,-0.994444076
22:13:08,-0.459706651,-0.993194205
22:13:10,-0.464673865,-0.991726774
22:13:12,-0.469619172,-0.990010799
22:13:14,-0.470672201,-0.961666444
22:13:16,-0.478274642,-0.95926367
22:13:18,-0.484136605,-0.957064505
22:13:20,-0.485192908,-0.95469873
22:13:22,-0.489058235,-0.952126597
22:13:24,-0.497744523,-0.949406514
22:13:26,-0.503623345,-0.946533622
22:13:28,-0.554072733,-0.943457573
22:13:30,-0.573683475,-0.940215025
22:13:32,-0.578746968,-0.936968723
22:13:34,-0.583637103,-0.933654519
22:13:36,-0.588412408,-0.930209146
22:13:38,-0.593126366,-0.926832449
22:13:40,-0.5978782,-0.923342967
22:13:42,-0.602706748,-0.919794636
22:13:44,-0.60758752,-0.916188946
22:13:46,-0.612389357,-0.912542184
22:13:48,-0.617109737,-0.908880847
22:13:50,-0.62170202,-0.905224093
22:13:52,-0.626175691,-0.90150479
22:13:54,-0.630503736,-0.89784903
22:13:56,-0.634590835,-0.89407535
22:13:58,-0.638443169,-0.890435599
22:14:00,-0.639287264,-0.886852985
22:14:02,-0.642159663,-0.883413961
22:14:04,-0.648225241,-0.880190128
22:14:06,-0.652158852,-0.87716255
22:14:08,-0.655148662,-0.874301968
22:14:10,-0.657928018,-0.871602311
22:14:12,-0.660465347,-0.869115636
22:14:14,-0.662783759,-0.866838797
22:14:16,-0.664918249,-0.864765004
22:14:18,-0.666832741,-0.862901709
22:14:20,-0.668540741,-0.86121314
22:14:22,-0.6701126,-0.859610857
22:14:24,-0.671629715,-0.858058479
22:14:26,-0.673129662,-0.85653779
22:14:28,-0.674670908,-0.855035594
22:14:30,-0.676301534,-0.853523516
22:14:32,-0.678010254,-0.852011218
22:14:34,-0.679770297,-0.850484014
22:14:36,-0.681551289,-0.84888013
22:14:38,-0.68328264,-0.847237049
22:14:40,-0.684947541,-0.845608709
22:14:42,-0.686547793,-0.84398059
22:14:44,-0.688154948,-0.842379576
22:14:46,-0.689768165,-0.840788886
22:14:48,-0.691426223,-0.839265215
22:14:50,-0.69310475,-0.83775645
22:14:52,-0.69481203,-0.836196013
22:14:54,-0.696571593,-0.834671735
22:14:56,-0.698369272,-0.833071604
22:14:58,-0.700126614,-0.831322419
22:15:00,-0.701856224,-0.829313548
22:15:02,-0.703589915,-0.827099809
22:15:04,-0.705313882,-0.824736849
22:15:06,-0.707089112,-0.822270269
22:15:08,-0.708826885,-0.819630951
22:15:10,-0.70919731,-0.816900048
22:15:12,-0.711927265,-0.813986083
22:15:14,-0.714138229,-0.810884253
22:15:16,-0.715942211,-0.807594781
22:15:18,-0.717644689,-0.804091277
22:15:20,-0.718025678,-0.800351714
22:15:22,-0.720264074,-0.796425336
22:15:24,-0.721814444,-0.792305463
22:15:26,-0.722918155,-0.788126906
22:15:28,-0.723911177,-0.783795651
22:15:30,-0.724837389,-0.779310981
22:15:32,-0.725709337,-0.774859102
22:15:34,-0.726560036,-0.770266394
22:15:36,-0.727415476,-0.76554859
22:15:38,-0.728303091,-0.760647946
22:15:40,-0.729226842,-0.755658201
22:15:42,-0.730213921,-0.750479101
22:15:44,-0.731351247,-0.745302705
22:15:46,-0.732675136,-0.73993679
22:15:48,-0.7340755,-0.734610898
22:15:50,-0.735479704,-0.729223452
22:15:52,-0.736882348,-0.723945424
22:15:54,-0.738244835,-0.718697427
22:15:56,-0.739590213,-0.713508776
22:15:58,-0.740865361,-0.708512075
22:16:00,-0.742075679,-0.703621092
22:16:02,-0.743283597,-0.698848856
22:16:04,-0.744494335,-0.694177646
22:16:06,-0.74574031,-0.689591728
22:16:08,-0.746982682,-0.685097341
22:16:10,-0.748199724,-0.680724075
22:16:12,-0.749307277,-0.67651245
22:16:14,-0.750249096,-0.672463682
22:16:16,-0.750993847,-0.668474369
22:16:18,-0.751493149,-0.664639853
22:16:20,-0.751592193,-0.660947215
22:16:22,-0.752080151,-0.657321155
22:16:24,-0.752413539,-0.653865569
22:16:26,-0.752608085,-0.650490749
22:16:28,-0.752719615,-0.647490663
22:16:30,-0.752744586,-0.644793049
22:16:32,-0.752756351,-0.64241419
22:16:34,-0.7528213,-0.640285467
22:16:36,-0.75293289,-0.638406715
22:16:38,-0.753087759,-0.636838052
22:16:40,-0.753277023,-0.635432024
22:16:42,-0.753448759,-0.634262496
22:16:44,-0.753555247,-0.633266866
22:16:46,-0.753526434,-0.632382364
22:16:48,-0.753363101,-0.631552792
22:16:50,-0.753107448,-0.63082833
22:16:52,-0.752755451,-0.630322483
22:16:54,-0.752321458,-0.63002095
22:16:56,-0.751828579,-0.629827124
22:16:58,-0.751351126,-0.629723724
22:17:00,-0.750914672,-0.629766288
22:17:02,-0.750526959,-0.629948687
22:17:04,-0.750271846,-0.630244698
22:17:06,-0.75007922,-0.630615955
22:17:08,-0.749916968,-0.631008411
22:17:10,-0.74983215,-0.631419691
22:17:12,-0.749758798,-0.631802375
22:17:14,-0.749769783,-0.632111305
22:17:16,-0.749815883,-0.632305352
22:17:18,-0.74987537,-0.632416039
22:17:20,-0.749888936,-0.632489352
22:17:22,-0.725833151,-0.632555323
22:17:24,-0.719284957,-0.632621128
